date,timestamp,speaker,text
2020-02-26,20:22,Alex Azar,"The President’s actions taken with the strong support of his scientific advisors have proven to be appropriate, wise, and well calibrated to the situation. We’re grateful for the hard work that healthcare workers, first responders, communities, and state and local leaders have put into the response so far. Because of this hard work, and the President’s leadership, the immediate risk to the American public has been and continues be low. Our containment strategy has been working. At the same time, what every one of our experts and leaders have been saying for more than a month now remains true. The degree of risk has the potential to change quickly, and we can expect to see more-"
2020-02-26,21:03,Alex Azar,"It has the potential to change quickly, and we can expect to see more cases in the United States. That is why we’ve been reminding the American public, and our state, local, and private sector partners that they should be aware of what a broader response would look like. CDC has recommended that the American public, and especially state and local governments, businesses and other organizations should refresh themselves on how they would respond in the event that the situation worsens. We’re encouraging Americans to learn what future steps might be necessary to keep themselves and their communities safe. Knowing these potential steps now can help keep the risk for you in your community low."
2020-02-26,21:40,Alex Azar,"Americans can find useful information at cdc.gov/covid C-O-V-I-D19, and we’re working closely with government, and private sector partners to educate them about preparedness. Finally, we’ve begun working with Congress to secure the funding that we need. There are five major priorities in the White House request to Congress that the White House made on Monday. These priorities are first, expanding our surveillance network, second, support for state and local governments work, third and fourth, development of therapeutics and vaccines, and fifth, manufacturing and purchase a personal protective equipment like gowns and masks."
2020-02-26,22:24,Alex Azar,"As chairman of the president’s coronavirus task force, I’m committed to providing regular updates from our coordinated inter agency process. We’ve had our top public health leaders like those joining me here today speaking to the media many times per day to inform the American public. The Trump administration is going to continue to be aggressively transparent, keeping the American people, and the media apprised of the situation, and what everyone can do."
2020-02-26,22:50,Alex Azar,"With that, I’m going to hand things over to Dr. Ann Schuchat. Dr. Schuchat is the senior career official at the Centers for Disease Control and Prevention, the principal deputy director with an over 30 year career at the CDC in public health, and as a member of the United States Public Health Service Commission Corps. Dr. Schuchat I’ll turn over to you."
2020-02-26,23:12,Dr. Schuchat,"Thanks so much Mr. secretary. As you know, this has been a difficult, and challenging time, and our hearts go out to the individuals who have been directly affected by the virus, and to all those who’ve been working tirelessly in responding to it. Our aggressive containment strategy here in the United States has been working, and is responsible for the low levels of cases that we have so far. However, we do expect more cases and this is a good time to prepare. As you heard, it’s the perfect time for businesses, healthcare systems, universities and schools to look at their pandemic preparedness plans, dust them off, and make sure that they’re ready, and we have lots more information at the CDC’s website and in partnership on how to do that."
2020-02-26,24:07,Dr. Schuchat,"But, it’s also a really good time for the American public to prepare, and for you to know what this means for you. The coronavirus that we’re talking about is a respiratory virus. It’s spread in a similar way to the common cold, or to influenza. It’s spread through coughs and sneezes, and so, those everyday sensible measures that we tell people to do every year with the flu are important here; covering your cough, staying home when you’re sick, and washing your hands. Tried and true, not very exciting measures, but really important ways that you can prevent the spread of respiratory viruses."
2020-02-26,24:52,Dr. Schuchat,"The trajectory of what we’re looking at over the weeks and months ahead is very uncertain, but many of the steps that we have taken over the past 15 years to prepare for pandemic influenza, and our experience going through the 2009 H1N1 pandemic of influenza remind us of the kinds of steps that our healthcare system, our businesses, our communities and schools may need to take. We’re in this together, all of government, the public, and the private sector, and the CDC wants to make sure you have the best information available every day. Thank you."
2020-02-26,25:35,Donald Trump,[inaudible 00:25:35] please.
2020-02-26,25:38,Dr. Anthony Fauci,I just want to give you a very quick update on the…
2020-02-26,25:41,Unnamed,[inaudible 00:04:41].
2020-02-26,25:43,Dr. Anthony Fauci,"My name is Dr. Tony Fauci. I’m the director of the National Institute of Allergy and Infectious Diseases at NIH. Just a very quick update on the counter measure development in the form of vaccines and therapeutics, I had told this audience at a recent press briefing that we have a number of vaccine candidates and one prototype, one to give you a feel for the timeframe of the vaccine, and what its impact might be now and in subsequent years is that I told you we would have a vaccine that we would be putting into trials to see if it’s safe, and if it induces a response that you would predict would be protective in about three months."
2020-02-26,26:21,Dr. Anthony Fauci,"I think it’s going to be a little bit less than that. It’s probably going to be closer to two months. That would then take about three months to determine if it’s safe, and immunogenic, which gives us six months. Then you graduate from a trial, which is phase one of 45 people to a trial that involves hundreds, if not low, thousands of people to determine efficacy. At the earliest an efficacy trial would take an additional six to eight months. Although this is the fastest we have ever gone from a sequence of a virus to a trial, it still would not be any applicable to the epidemic unless we really wait about a year to a year and a half."
2020-02-26,27:05,Dr. Anthony Fauci,"Now, that means two things. One, the answer to containing is public health measures. We can’t rely on a vaccine over the next several months to a year. However, if this virus, which we have every reason to believe it is quite conceivable that it will happen will go beyond just a season and come back and recycle next year. If that’s the case, we hope to have a vaccine, and then, finally and briefly, therapeutics. There are a number of antiviral drugs that are being tested. A few days ago we initiated a randomized controlled trial of a drug called Remdesivir, which has antiviral activity in vitro in an animal model."
2020-02-26,27:47,Dr. Anthony Fauci,"The good news about that is that it’s a trial that’s randomized to either placebo or standard of care, and drug and standard of care, which means that we will know reasonably soon whether it works and if it does, we will then have an effective therapy to distribute. Thank you."
2020-02-26,28:04,Donald Trump,"Okay, thank you [inaudible 00:07:05]."
2020-02-26,28:05,Unnamed,"Thank you very much Mr. President. First of all you have just come from a long and busy trip from India, and-"
2020-02-26,28:14,Donald Trump,"Great country, a long journey [crosstalk 00:28:17]."
2020-02-26,28:20,Unnamed,"… concern you have a great [inaudible 00:28:20] and medical team behind you, and with you, and I’m sure [inaudible 00:28:25] India Mr. President, where do we go from here? U.S. India [inaudible 00:28:34] are concerend [inaudible 00:28:36]. Mr. President you are ready [inaudible 00:28:38] in India, and [inaudible 00:28:40] in America. What is the future? Indian American community is with you Mr. President."
2020-02-26,28:46,Donald Trump,"We won’t talk too much about that other than I just got back, a long flight. It’s a long flight. He’s a great gentleman, a great leader. It’s an incredible country. We were treated very, very well, and we really enjoyed it. A lot of tremendous progress was made in terms of relationship. Our relationship with India is extraordinary right now, and we’re going to be doing a lot of business with India. They’re sending billions and billions of dollars now to the United States, but we’d rather talk about this right now."
2020-02-26,29:17,Unnamed,"Mr. President, CDC said yesterday that they believe it’s inevitable that the virus will spread in the United States, and it’s not a question of if, but when. Do you agree with that assessment?"
2020-02-26,29:27,Donald Trump,"Well, I don’t think it’s inevitable. It possibly will. It could be at a very small level or it could be at a larger level. Whatever happens, we’re totally prepared. We have the best people in the world. You see that from the study we have the best prepared people, the best people in the world. Congress is willing to give us much more than we’re even asking for. That’s nice for a change, but we are totally ready, willing and able. It’s a term that we use, it’s ready, willing, and able. It’s going to be very well under control. Now. It may get bigger, it may get a little bigger. It may not get bigger at all. We’ll see what happens, but regardless of what happens, we’re totally prepared, please."
2020-02-26,30:08,Crowd,[crosstalk 00:09:08].
2020-02-26,30:08,Unnamed,"Mr. President, you talked a little earlier about the screening measures that you’ve put in place, and the travel restrictions you’ve put in place from China. At this point as the virus spreads in Italy, South Korea. Are you planning on adding those countries [crosstalk 00:30:19]."
2020-02-26,30:19,Donald Trump,"Well, just to understand, I’m the president of the United States. I’m not the president of other countries. Other countries on the list that are very respected in what they do in terms of what we’re talking about, but I really want to be responsible for this country. If it means placing a very strong situation on the border so people can’t come into our country from a country that is infected, we’re doing that and we’ve already done it with numerous countries, but we have to focus on this country. I don’t think it’s right to impose ourselves on others."
2020-02-26,30:51,Donald Trump,"But, if others aren’t taking care, or we think they’re doing it incorrectly, we’re dealing with world health, and we have terrific people, and CDC does go around, and help other countries, give them recommendations as what to do, but they’re working on their countries, and we’re working on our countries, and so far from our simple end it’s really worked out very well."
2020-02-26,31:12,Unnamed,… just visit Africa?
2020-02-26,31:12,Unnamed,"[crosstalk 00:31:12] can you clarify, are you considering restricting travel to and from South Korea, Italy, and other countries that have been affected [crosstalk 00:31:21]?"
2020-02-26,31:22,Donald Trump,"At a right time we may do that. Right now it’s not the right time, but at the right time, and we are checking people as they come through specifically for the problem that we’re dealing with. We’re checking a lot of people, if they’re coming from South Korea, it’s been hit pretty hard. Italy’s been hit pretty hard. China is obvious what’s happened in China, but again, the numbers seem to be leveling often going down in China, which is very good news, so we’ll see what happens."
2020-02-26,31:44,Crowd,[crosstalk 00:31:44] Mr. President.
2020-02-26,31:44,Unnamed,"White House is seen today denying that they are going to a point of the czar to run point on the coronavirus response today. The secretary Azar testified that he didn’t think one was necessary, and they were going to run it out of HHS, and you yourself have been downplaying this, so why are you now selecting the vice president to [crosstalk 00:31:59]."
2020-02-26,31:59,Donald Trump,"Well, Mike is not… Azar is vice president. He’s in the administration, but I’m having everybody report to Mike. Mike’s been very good, very adept. Anybody that knows anything about health care, they look at the Indiana model, and it’s been a very great success. It’s been a tremendous model in terms of healthcare, and this is really an offshoot of that, so this isn’t Azar. I don’t view Mike as a Azar. Mike is part of the administration, but I’m having them report to Mike. Mike will report to me. They’ll also be reporting in some cases to both."
2020-02-26,32:28,Donald Trump,"I’ll be going to meetings quite a bit depending on what they want to do, and what message we want to get out, but we’ve done really an extraordinary job. When you’re looking at a country this size with so many people pouring in with the number one in the world for people coming into a country by far, and we have a total of 15 cases, many of which almost much within a day, I will tell you most of whom were fully recovered. I think that’s really a pretty impressive mark. Now, we did take in 40 people that were Americans, and they’re also recovering, but we brought them in, so I have a different group, but we felt we had an obligation to American citizens outside of the country that were trying to get back in. We thought it was very important."
2020-02-26,33:11,Crowd,[crosstalk 00:33:11] Mr. President.
2020-02-26,33:13,Unnamed,"The stock market has taken a big hit over the past few days. What can you do about that, and if the CDC is right in saying that the spread is inevitable, are you going to be dealing with stock market issues and economy issues for some time to come?"
2020-02-26,33:24,Donald Trump,"Well, I really think the stock market, if something I know a lot about, I think it took a hit maybe for two reasons. I think they look at the people that you watch debating last night, and they say if there’s even a possibility that can happen. I think it really takes a hit because of that, and it certainly took a hit because of this, and I understand that also because of supply chains and various other things, and people coming in, but I think the stock market will recover. The economy is very strong, the consumer is the strongest it’s ever been."
2020-02-26,33:52,Donald Trump,"Our consumers are incredible, they’re incredible, that’s why we’re doing well and even before the virus, we’re doing great. Other countries have not been doing great. Our consumer’s very, very strong, very powerful economically. Yeah. Please."
2020-02-26,34:05,Crowd,[crosstalk 00:34:06].
2020-02-26,34:05,Unnamed,"Mr. President, have you been presented any plans that would involve quarantine cities like we saw in China and what would have to happen for you to take a step on that?"
2020-02-26,34:13,Donald Trump,"We do have plans of on much larger scale should we need that. We’re working with states, we’re working with virtually every state, and we do have plans on a larger scale if we need it. We don’t think we’re going to need it, but you always have to be prepared, and again, Congress is talking to us about funding and we’re getting far more than what we asked for, and I guess the best thing to do is take it, we’ll take it."
2020-02-26,34:37,Crowd,[crosstalk 00:34:37].
2020-02-26,34:37,Unnamed,Mr. President how much money are you willing to give Congress if they’re going six billion more than you can offer?
2020-02-26,34:43,Donald Trump,"Well, we’re going see if we’ll take care of states because states are working very hard. We have hospitals in the states that make rooms available, and they are building quarantined areas. Areas where you can keep people safely. We’re working really well with states. It’s a very big part of it. My attitude if Congress wants to give us the money so easy, it wasn’t very easy for the wall, but we got that one done. If they want to give us the money, we’ll take the money. We’ll just do a good job with it. Yeah, please. Go ahead."
2020-02-26,35:10,Crowd,[crosstalk 00:14:09].
2020-02-26,35:10,Unnamed,"Mr. President, should Americans be going out getting protective equipment such as masks, and so forth? And if so, what is the U.S. Doing to boost production of masks?"
2020-02-26,35:19,Donald Trump,"Well, we can get a lot of it. In fact, we’ve ordered a lot of it just in case we need it. We may not need it. You understand that, but in case we’re looking at worst case scenario, we’re going to be set very quickly, but I don’t think we’re going to ever be anywhere near that. I really don’t believe that we’re going to be anywhere near that. Our borders are very controlled. Our flights in from certain areas that we’re talking about are very controlled. I don’t think we’ll ever be anywhere near that. Please go ahead."
2020-02-26,35:44,Crowd,[crosstalk 00:35:44].
2020-02-26,35:45,Unnamed,"Back to the stock market for a second, that travel related stocks have especially been hammered here in the last couple of days. What would you say to Americans out there who right now are looking forward to the summer or the upcoming months and saying to themselves, “Should I make myself summer plans? Should I go travel abroad?”"
2020-02-26,36:00,Donald Trump,"Well, hopefully they’re going to be able to do that. We hope that it’s going to be in good shape by that time, but they’re going to have to remain a little bit flexible. Yeah, I would say travel related companies certainly right now they would be hurt. At the same time this ends, this is going to end. Hopefully, it’ll be sooner rather than later, and I think the business that they lost will be picked up at a later date, but right now I think they’re probably not going to be going to China. They’re not going to be going to certain countries where the problem is far greater than it is in the United States."
2020-02-26,36:37,Donald Trump,"What it’s going to do is keep people home, and they’re going to travel to places that we have. It’s the greatest tourism country in the world, so instead of leaving our country, leaving our shores, they’ll stay here, and again, when you have 15 people, and the 15 within a couple of days is going to be down to close to zero, that’s a pretty good job we’ve done."
2020-02-26,37:03,Crowd,[ crosstalk 00:00:36:58].
2020-02-26,37:04,Unnamed,"What is your response to speaker Pelosi who said earlier today you don’t know what you’re talking about, about the coronavirus? I’m also wondering if you’d want to address critics who say you can’t be trusted with what your administration is saying."
2020-02-26,37:12,Donald Trump,"Sure, I think speaker Pelosi’s incompetent. She lost the Congress once, I think she’s going to lose it again. She lifted my poll numbers up 10 points. I never thought that I would see that so quickly, and so easily. I’m leading everybody. We’re doing great. I don’t want to do it that way. It’s almost unfair if you think about it, but I think she’s incompetent, and I think she’s not thinking about the country, and instead of making a statement like that where I’ve been beating her routinely at everything, instead of making a statement like that, she should be saying, “We have to work together because we have a big problem potentially.”"
2020-02-26,37:47,Donald Trump,"And, maybe it’s going to be a very little problem. I hope that it’s going to be a very little problem, but we have to work together instead, she wants to do that. Same thing with Chuck Schumer. He goes out and he says, “The president only asked for two and a half billion dollars. He should have eight and a half …” This is the first time I’ve ever been told that we should take more. Usually, it’s we have to take less, and we should be working together. He shouldn’t be making statements like that, because it’s so bad for the country, and Nancy Pelosi, she should go back to her district, and clean it up because it’s the number one… If you look at percentage down, that was one of the finest in the world, and now you look at what’s happening."
2020-02-26,38:23,Donald Trump,"I’m just saying we should all be working together. She’s trying to create a panic, and there’s no reason to panic, because we have done so good. These professionals behind me, and over here, and over there, and back here, and in some conference rooms. I just left a group of 45 people that are the most talented people in the world. Parts of the world are asking us in a very nice way, can they partake, and help them, so Nancy Pelosi shouldn’t… And, she knows it’s not true. All they’re trying to do is get a political advantage. This isn’t about political advantage. We’re all trying to do the right thing. They shouldn’t be saying, “This is terrible. President Trump isn’t asking for enough money.”"
2020-02-26,39:04,Donald Trump,"How stupid a thing to say. If they want to give us more money, that’s okay. We’ll take more money. Some Republicans think we should have more money too. That’s okay. We’ll take more money, but they shouldn’t demean the people that are on the stage who are the finest in the world. They’re not demeaning me. They’re demeaning the greatest healthcare professionals in the world and people that do exactly what we’re talking about."
2020-02-26,39:25,Crowd,[crosstalk 00:39:26].
2020-02-26,39:28,Unnamed,"Your campaign today, Sue The New York Times for An Opinion piece. Is it your opinion, or is it your contention that if people have an opinion contrary to yours, that they should be sued?"
2020-02-26,39:38,Donald Trump,"Well, when they get their opinion totally wrong as the New York Times did, and frankly, they’ve got a lot wrong over the last number of years, so let That work its way through the courts. If you read it you’ll see it’s beyond an opinion. That’s not an opinion, but something much more than an opinion. They did a bad thing, and there’ll be more coming"
2020-02-26,40:02,Crowd,[ crosstalk 00:00:39:55].
2020-02-26,40:07,Unnamed,[inaudible 00:40:07] get this tonight. Do you expect [inaudible 00:40:06]?
2020-02-26,40:07,Donald Trump,"I hope so, because Shinzo, obvious, a very good friend of mine, I love the people of Japan, and I hope it’s going to be in good shape. As you know, you have a number of people in Japan who have been infected. I hear they’re doing a very professional job, which doesn’t surprise me at all with Shinzo and with all of the people you have. I know Japan very well. I think they’re going to handle it very well. It’s a little tight. They spent billions of dollars building one of the most beautiful venues I’ve ever seen, and your prime minister is very proud of it. I hope it’s going to be fine. We hope it will."
2020-02-26,40:41,Crowd,[crosstalk 00:40:42].
2020-02-26,40:41,Unnamed,"Thank you very Mr. President. The doctor at CDC just talked about dusting off preparedness plans, but coming from you it has more weight, do you feel like U.S. schools should be preparing for a coronavirus spreading?"
2020-02-26,40:58,Donald Trump,"I would think so, yes. I haven’t spoken specifically about that with the various doctors, but I would think so, yes. I think every aspect of our society should be prepared. I don’t think it’s going to come to that, especially with the fact that we’re going down, not up. We’re going very substantially down not up, but yeah, I think school should be preparing, and get ready just in case. The words are just in case. We don’t think we’re going to be there, we don’t think we’re going to be anywhere close, and again, if you look at some countries, they are coming down, it’s starting to go in the other direction."
2020-02-26,41:29,Donald Trump,"This will end, this will end. You look at flu season, I said 26,000 people. I’d never heard of a number like that. 26,000 people going up to 69,000 people doctor you told me before. 69,000 people die every year, from 26 to 69, every year from the flu. Now, think of that. It’s incredible. So far the results of all of this that everybody’s reading about, and part of the thing is you, you want to keep it the way it is. You don’t want to see panic because there’s no reason to be panicked about, but…"
2020-02-26,42:03,Donald Trump,"I don’t want to see panic because there’s no reason to be panicked about. But when I mentioned the flu, actually, I asked the various doctors. I said, “Is this just like flu?” Because people die from the flu, and this is very unusual. And it is a little bit different, but in some ways, it’s easier. And in some ways, it’s a little bit tougher. But we have it so well under control. We really have done a very good job. Go ahead."
2020-02-26,42:24,Unnamed,"Thank you. Mr president. You mentioned the stock market earlier. To go back to that, to be clear, the Dow Jones dropped more than 2000 points this week. Are you suggesting that that was overblown? Are financial markets overreacting here?"
2020-02-26,42:38,Donald Trump,"I think the financial markets are very upset when they look at the Democrat candidates standing on that stage making fools out of themselves and they say, “If we ever have a president like this,” and there’s always a possibility, it’s an election, who knows what happens, right? I think we’re going to win. I think we are going to win by a lot. But when they look at the statements made by the people standing behind those podiums, I think that has a huge effect, yeah."
2020-02-26,43:03,Unnamed,You don’t think the selloff had to do with the Coronavirus?
2020-02-26,43:03,Donald Trump,"I think it did. I think it did, but I think you can add quite a bit of selloff to what they’re seeing because they’re seeing the potential. Again, I think we’re going to win. I feel very confident of it. We’ve done everything and much more than I said we were going to do. You look at what we’ve done, what we’ve done is incredible with the tax cuts and regulation cuts and rebuilding our military, taking care of our vets and getting them choice and accountability."
2020-02-26,43:27,Donald Trump,"All of the things we’ve done, protecting our second amendment. I mean they view that second amendment, they’re going to destroy the second amendment. When people look at that, they say, “This is not good.” So you add that in. I really believe that’s a factor. But no, this is what we’re talking about is the virus. That’s what we’re talking about. I do believe in terms of CNBC and in terms of Fox Business, I do believe that that’s a factor. Yeah. And I think after I win the election, I think the stock market’s going to boom like it’s never boomed before. Just like it did by the way after I won the last election. The stock market the day after went up like a rocket ship."
2020-02-26,44:17,Unnamed,At what point would you be considering loosening the travel restrictions regarding China.
2020-02-26,44:17,Donald Trump,"When we’re at a point where we don’t have a problem. We’re not going to loosen the travel restrictions, that’s what saved us. Mike alluded to it, had I not made a decision very early on not to take people from a certain area, we wouldn’t be talking this way. We’d be talking about many more people would have been infected. I took a lot of heat. Some people call me racist because I made a decision so early. And we had never done that as a country before, let alone early. So it was a bold decision. It turned out to be a good decision. But I was criticized by the Democrats. They called me a racist because I made that decision, if you can believe that one. We have to all work together. We can’t say bad things. And especially when we have the best team anywhere in the world and we really gave it an early start. We gave it a very early start."
2020-02-26,45:04,Unnamed,"[inaudible 00:45:04] consistently called for enormous cuts, the CDC, the NIH and the WHO. You talked a lot today about how these professionals are excellent, hypercritical if necessary. Does this experience at all give you pause about those consistent cuts?"
2020-02-26,45:15,Donald Trump,"No, because we can get money and we can increase staff. We know all the people, we know all the good people. There’s a question I asked the doctors before. Some of the people we cut, they haven’t been used for many, many years. If we ever need them, we can get them very quickly. And rather than spending the money, and I’m a business person, I don’t like having thousands of people around when you don’t need them. When we need them, we can get them back very quickly. For instance, we’re bringing some people in tomorrow that are already in this great government that we have, and very specifically for this. We can build up very, very quickly and we’ve already done that. I mean we really have built up, we have a great staff and using Mike, I’m doing that because he’s in the administration and he’s very good at doing what he does and doing as it relates to this. Yeah, go ahead."
2020-02-26,46:06,Unnamed,Thank you Mr. President. So far your administration-
2020-02-26,46:09,Donald Trump,"I picked him, but your fine. Go ahead."
2020-02-26,46:11,Unnamed,Is only testing less than 500 people. And health officials are questioning whether that’s enough comparing to other countries who have tested more than tens of thousands of people. Are you planning to test more people?
