date,timestamp,speaker,text
2020-04-03,04:59,Donald Trump,"A lot of things I think are going to spill over. Shaking hands, maybe, will stay with our country for a long time beyond this. One of our great doctors was telling me that, as you know, we have flus every year and the number of people killed by the flu is very substantial. He said that if they didn’t shake hands, that number would be substantially lower. So maybe some of these things, longterm, will be good. But those guidelines are still the best and the safest way to avoid the infection."
2020-04-03,05:36,Donald Trump,"So with the masks it’s going to be, really, a voluntary thing. You can do it, you don’t have to do it. I’m choosing not to do it, but some people may want to do it and that’s okay. It may be good, probably will. They’re making a recommendation. It’s only a recommendation, it’s voluntary."
2020-04-03,05:54,Donald Trump,"We’ve also taken action to ensure no barrier to any American seeking testing or treatment of the coronavirus. The largest insurer nationwide, the Blue Cross Blue Shield system, has now announced that it will not require any copays, which is really something, that’s a tremendous statement, from patients of the virus treatment for the next 60 days. Similar to the commitments of Cigna, Humana, Anthem. Those are great companies and they’re all doing the same thing. So copays, for them to do that is a big statement. We appreciate it."
2020-04-03,06:33,Donald Trump,"Today I can so proudly announce that hospitals and healthcare providers treating uninsured coronavirus patients will be reimbursed by the federal government using funds from the Economic Relief Package congress passed last month. That was as per the question yesterday, and actually the day before yesterday. This should alleviate any concern uninsured Americans may have about seeking the coronavirus treatment. So that, I think, answers the question pretty well and very much in the favor of our great people."
2020-04-03,07:10,Donald Trump,"I’m also signing a directive invoking the Defense Production Act to prohibit export of scarce health and medical supplies by unscrupulous actors and profiteers. The Secretary of Homeland Security will work with FEMA to prevent the export of N95 respirators, surgical masks, gloves and other personal protective equipment. We need these items immediately for domestic use, we have to have them. But we’ve done really well with the purchase of items and you’ll be hearing about that shortly."
2020-04-03,07:48,Donald Trump,"We’ve already leveraged the DPA to stop the hoarding and price gouging of crucial supplies. Under that authority, this week the Department of Health and Human Services working with the Department of Justice took custody of nearly 200,000 N95 respirators, 130,000 surgical masks, 600,000 gloves. As well as bottles, many, many, many bottles and disinfectant sprays that were being hoarded. All of this material is now being given to healthcare workers, most of it’s already been given out. And we’ve given a lot to New York, a lot to New Jersey, a lot to other places."
2020-04-03,08:29,Donald Trump,"In addition, to ensure that health care workers in New York have the protective equipment they need, the federal government in the name of the Department of Defense is providing about 8.1 million N95 respirators, Department of Defense. And we’ve already given 200,000 of them to New York City. Mayor De Blasio needed them very badly, so we got them to Mayor De Blasio in New York City and they were very grateful. 8.1 million, and we’re going to be increasing that number from 8.1 million to more. That’s a lot of N95 respirators."
2020-04-03,09:11,Donald Trump,"Today my team spoke with the CEO of Oschner Health and the CEO of LCMC, the two largest health systems in New Orleans. They said they feel that they currently have enough ventilators. I think a lot of people are going to have enough ventilators, and masks, and appreciate what we did and all of the things we’ve been doing with them, working with them. The CEO of Oschner, Warner Thomas, who’s really been fantastic I have to say, indicated a need for 230,000 surgical gowns and I instructed FEMA to deliver them tomorrow. That’s Louisiana, New Orleans. 230,000 surgical gowns, they’ll have them by tomorrow. We’re expanding the role of the armed forces in our response effort because no one is better prepared to win a war than the United States military. And we are in a war, the invisible enemy, remember. Over 9,000 retired Army medical personnel have answered their nation’s call and are now supporting field hospitals and medical facilities all across the country. Like what I just told you, that Governor Cuomo requested we do something in Javits where we’ve taken over. And we’re going to have that manned by the military, because it’s very tough to get more people in the New York area. So we’re going to have it manned by the military, Javits Center."
2020-04-03,10:44,Donald Trump,"National Guard members have been activated to help States build new treatment centers and assist in the seamless distribution of medical supplies. That includes National Guard. The National Guard is assisting very strongly because the States were, in many cases, unable to have the delivery capability from warehouses and other places that we put the supplies. So I’ve given approval to use the National Guard, the various National Guards in the different States. And they’re doing a fantastic job of not only protecting people, but delivering material."
2020-04-03,11:23,Donald Trump,"The Army Corps of Engineers has assessed more than 100 facilities in all 50 States and is rapidly building temporary hospitals and alternative care sites in many States. In New York, New Jersey, Michigan, Pennsylvania, Arizona, California, Colorado, Florida, Illinois, New Mexico, Oregon, Washington, Wisconsin, Ohio. They’re doing a lot of work in just those States, plus additionals that will be announced probably tomorrow, but they’re doing some job. The Army Corps of Engineers, what a job they’re doing. And FEMA, what a job they’re doing."
2020-04-03,12:01,Donald Trump,"As we deploy the power of our military, we’re also deploying the skill of our doctors, scientists, and medical researchers. We continue to study the effectiveness of hydroxychloroquine and other therapies in the treatment and prevention of the virus. We will keep the American people fully informed in our findings. Hydroxychloroquine, I don’t know, it’s looking like it’s having some good results. I hope that, that would be a phenomenal thing. But we have it right now in, approximately, it’s increased to 1,500 people. I spoke with Dr. Zucker in New York, terrific guy by the way, he’s doing a good job. And I spoke to Governor Cuomo last evening and this morning about it. It’s been there for about three and a half days and many other places it’s being tested, too. And we have a tremendous supply of it. We’ve ordered it in the case that it works, and it could have some pretty big impacts. We’ll see what happens."
2020-04-03,13:07,Donald Trump,"My administration is also working to get relief to American workers and businesses. In day one of the Paycheck Protection Program, as Kevin said, more than $3.5 billion in guaranteed loans have been processed to help small businesses keep their workers employed during this unprecedented time. Bank of America has been incredible. Of the big banks, Bank of America has really stepped forward and done a great job. And then you have the community banks, your smaller banks, and we’re already at three point $5 billion going out to incredible people. But that’s way ahead of schedule."
2020-04-03,13:47,Donald Trump,"The SBA and the treasury are working around the clock. And our banking partners are really incredible, and they’re ensuring that the money gets to small businesses as quickly as possible. And then the small business, in turn, take care of employees that they would have had to let go. And now they’ll keep them, and that’s good. Then they’re going to open for business and they’re going to have their employees, and we’ll try and get back to where we were. Eventually, we’re going to supersede where we were."
2020-04-03,14:15,Donald Trump,"The energy industry has been especially hard hit in the crisis. This afternoon I met with Greg Garland of Phillips 66, Dave Hagar of Devon Energy, Harold Hamm of Continental Resources, Jeff Hildebrand of Hilcorp Energy, Vicky Hollub of Occidental Petroleum, Mike Sommers of the American Petroleum Institute, Kelcy Warren of Energy Transfer Partners, Mike Wirth of Chevron, and Darren Woods of ExxonMobil. I informed them that we will be making space available in the strategic petroleum reserve to let American producers store surplus oil that can be sold at a later time. There’s a tremendous abundance of oil, primarily because of the virus. The virus has just stopped demand of everything, including oil. So we’re working with our great energy companies. These are great companies. They employee tens of thousands, hundreds of thousands of people. They’ve kept America really going for a long time, and no big price hikes, no big anything. I mean, they’ve just kept it going and now they got hit. But with all the jobs and all of the good that they do, we’re going to make sure that they stay in good shape."
2020-04-03,15:35,Donald Trump,"America is engaged in a historic battle to safeguard the lives of our citizens, our future society. Our greatest weapon is the discipline and determination of every citizen to stay at home and stay healthy for a long time. We want them to stay healthy for a long time, so stay at home. This is ending, this will end. You’ll see some bad things, and then you’re going to see some really good things and it’s not going to be too long."
2020-04-03,16:04,Donald Trump,"We will heal our citizens, and we will care for our neighbors, and we will unleash the full might of the United States of America to vanquish the virus. And with that I’d like to ask Mike Pence to come up. Vice-President, say a few words. And we’ll have a couple of other quick talks on a couple of subjects, and we’ll take questions."
2020-04-03,16:26,Donald Trump,"It’s a beautiful Friday in Washington, D.C. and our country’s a great place. And we’re getting better, we’re getting better very quickly. This was artificially induced, they said, “Close it down, you have to close it down.” We closed it down and we’re healing, and we’re going to get it better fast. So Mike, if you could come up and say a few words, please."
2020-04-03,16:52,Mike Pence,"Thank you., Mr. President. The President just outlined a number of the decisions that he made today on the unanimous recommendation of the White House Coronavirus Task Force. In addition, some good news Dr. Deborah Birx will reflect on in a moment, on some of the areas across America where we see evidence that the mitigation efforts, the American people putting into practice the President’s coronavirus guidelines are having a positive effect. In fact today, California and Washington State where the coronavirus first emerged in our country, the cases remain at a steady but low rate. We know, as Governor Newsom said yesterday, that they’re not out of the woods yet. We continue to flow resources. But we want to commend people in those States and all across the country who are putting into practice the social distancing, and all the measures that State and local leaders are advising, and that the President has been advising in the coronavirus guidelines for America."
2020-04-03,17:59,Mike Pence,"We’re also continuing to track significant outbreaks in New York State, New Orleans, Detroit, Chicago, and Boston. And as the President indicated, we’re prioritizing resources to support health care workers and to support those that are dealing with the coronavirus in those communities."
2020-04-03,18:16,Mike Pence,"On the subject of testing, now more than 1.4 million tests have been performed across the country. And as you all are aware, some 266,000 Americans have tested positive for the coronavirus. Abbott Instruments, which now can perform a 15 minute test across the country, have literally 18,000 of their machines across the nation today. But at the President’s direction, FEMA is acquiring over 1200 more machines to distribute to every State public health lab in America and also to our Indian Healthcare and Service."
2020-04-03,18:56,Mike Pence,"And the big news, of course, over the last few days was that the FDA, once again in near record time, has approved an antibody. A test developed by SELEX. And we’re continuing on the White House Coronavirus Task Force to examine ways that we can scale up these rapid tests, and these innovative new tests. Not just to meet this moment, but to lay a foundation for testing across the nation in the months ahead."
2020-04-03,19:22,Mike Pence,"As President mentioned, he met with energy executives today and continues to engage with leaders of businesses all across the nation. We also held a teleconference today with commercial retailers. On the President’s behalf we thanked them for the way that people that operate malls and shopping centers around the country have embraced and enacted the coronavirus guidelines for America. It’s had enormous impact on their businesses and their industries. But I heard from them their patriotic commitment with the health of their associates and their customers first. And it was deeply-"
2020-04-03,20:03,Mike Pence,"Put the health of their associates and their customers first and it was deeply inspiring. On the subject of supplies, the president detailed our work in that space. It continues to this day. Part of our air bridge, we had a flight arrive from China today to Columbus, Ohio. We continue to work each and every day watching the data about cases to ensure that in particular, not just the personal protective equipment is available for the healthcare workers that are on the front lines, but also that ventilators are available as this epidemic makes its way through regions and communities. We are literally working hour by hour, day by day, to make sure that patients, families and healthcare providers have the equipment and the support that they need."
2020-04-03,20:50,Mike Pence,"As the president mentioned, we’ve seen over a billion and a half dollars in loans go out through the paycheck protection program today. We have available for questions the head of the CDC today to speak about the new guidance on cloth face coverings and Secretary Azar, in a few moments, will explain just how the president’s decision to make sure that no American will ever have to worry about paying for testing or for coronavirus treatment."
2020-04-03,21:22,Mike Pence,"I’m pleased to report that the president’s direction, Medicaid and Medicare already expanded to coronavirus treatment and testing early on. Of course the president just indicated how major insurance companies across the country are not just waiving copays on testing, but they’re now waiving copays for at least 60 days on any coronavirus treatment. Now Secretary Azar will enumerate on how we’ll make sure that any American, even those that have no insurance, will be able to receive treatment in a hospital and never have to worry about the bill."
2020-04-03,21:57,Mike Pence,"I just give a gentle reminder to every American that there is evidence across the country that you’re putting into practice the coronavirus guidelines for America. Every American has a role to play and I want to thank you on behalf of the president and all of the American people for the way that you’re stepping forward. You’re engaging in the social distancing and doing the things that will slow the spread. We encourage you to keep on keeping on. We will get through this, America. We will get through the coronavirus to that day of renewed health, renewed prosperity that the president always describes. But we’ll get through there sooner and we’ll get through there when we work together."
2020-04-03,22:46,Dr. Birx,"Thank you, Mr. Vice President, Mr. President. Thank you for your words of discipline and determination. I guess that really describes what we’re asking every American to really be disciplined about these guidelines and really determine to stay in that space of execution. You know, we are just in week three of this full guidance measure. We really do appreciate the work of the citizens of California and Washington state because we do see that their curve is different. Their curve is different from New York, New Jersey, and Connecticut and we really believe that the work that every citizen is doing in those states is making a difference and it will make a difference for the frontline healthcare providers. We also are deeply grateful that despite the way their curve looks today, they continue to get ready for a different potential, so that they can ensure that patients, if they do get sick, have options and availability."
2020-04-03,23:51,Dr. Birx,"To all the frontline healthcare workers in the what we have referred to as hot zones areas where the number of cases are quite significant. The New Orleans, the New York city metro area, including New Jersey and Connecticut, the incredible work that the front line health care workers are providing. We’ve really working now at a much more granular level, talking directly to hospitals to ensure that they have the supplies that they need in coordination with state and local governments. I think we discussed it yesterday, but I think it was quite clear, also, and reiterated by Governor Cuomo today, that we have to support one another as each of these different metro areas and other areas move through their peak of new infections."
2020-04-03,24:44,Dr. Birx,"When we talked about it at the beginning of this week, we talked about this week and next week being incredibly difficult and we want to recognize the number of Americans who have lost their lives to this virus and recognize the sacrifice that healthcare providers are making both in their care, but I think I’m very uplifted by hearing their messages to families and their compassion for others to provide that kind of support to the individuals in the hospital."
2020-04-03,25:13,Dr. Birx,"We continue to watch, in addition, the Chicago area, the Detroit area, and have some developing concerns around Colorado, the District of Columbia and Pennsylvania. As you can see, each of these will follow their own curves. We’ll be getting more and more of those case over time information in a very granular way to each and every one of you so that we can follow these epidemiologic curves as each of these states, counties and communities move through this together in solidarity. And really ensuring that we can move supplies creatively around the country to meet the needs of both the frontline healthcare providers, but also every American who needs our support right now. Thank you."
2020-04-03,26:00,Speaker 2,Thank you very much.
2020-04-03,26:05,Secretary Azar,"Well, thank you, Mr. President, for your continued leadership as we battle the coronavirus. First, I want to thank all of the members of the HHS team and the frontline healthcare workers across America, including those service workers who serve in our hospitals and our health care facilities. Those who clean, those who deliver, those who stock the shelves, all those who are going into battle every day against the virus. Your country’s asked you to serve as never before and you have responded heroically. I’m going to provide a brief update on the administration’s plans to cover the testing and treatment for the uninsured. Getting the uninsured access to the care they need is a top priority for President Trump. We are already rolling out the $1 billion in funding from the Families first Coronavirus Response Act to cover provider’s expenses for testing and diagnosing the uninsured. The CARES Act signed by the president includes another $100 billion for healthcare providers."
2020-04-03,27:08,Secretary Azar,"Under the president’s direction, we will use a portion of that funding to cover provider’s costs of delivering COVID-19 care for the uninsured, sending the money to providers through the same mechanism used for testing. As a condition of receiving funds under this program, providers will be forbidden from balance billing the uninsured for the cost of their care. Providers will be reimbursed at Medicare rates. We will soon have more specifics on how the rest of the $100 billion will go to providers. We’re working to ensure that this funding is distributed in a way that is fast, fair, simple and transparent. I’d also like to remind people that if you’ve lost employer insurance coverage, you have insurance options that you should look into. You’d be eligible for a special enrollment period on the healthcare exchanges, and depending on your state, you may be eligible for Medicaid."
2020-04-03,28:10,Secretary Azar,"Just as President Trump is working to ensure that COVID-19 treatment is paid for, he’s working to support new treatment options for patients. Thanks to the president’s leadership, many providers are trying different experimental therapies and we need as much data as we can collect as quickly as possible on how these treatments are working. Today, Oracle has developed and is donating to the government and the American people a web portal and platform to gather crowdsourced realtime information from providers about how patients respond to potential therapeutics. While this doesn’t replace the important work of clinical trials, it gives us data rapidly. If you are a doctor or a healthcare provider and you would like to help us, you can sign up today to begin reporting on your work. There’s a special registration page for providers@covid19.oracle.com. Thank you very much."
2020-04-03,29:10,Donald Trump,Okay. Let’s go. Steve?
2020-04-03,29:12,Speaker 3,If we could draw you out a little bit more advice on face mask. What would people gain from wearing a mask and why are you opposed to wearing one yourself?
2020-04-03,29:21,Donald Trump,"I just don’t want to wear one myself. It’s a recommendation. They recommend it. I’m feeling good. I just don’t want to be doing, I don’t know, somehow sitting in the Oval Office behind that beautiful Resolute Desk, the great Resolute Desk. I think wearing a face mask as I greet presidents, prime ministers, dictators, kings, queens. I don’t know, somehow I don’t see it for myself. Maybe I’ll change my mind, but this will pass and hopefully it’ll pass very quickly."
2020-04-03,29:55,Donald Trump,"Now, with that being said, if somebody wants to… I mean most people can just make something out of a certain material, so it’s very well designated. It’s very simple to do. I won’t be doing it personally. It’s a recommendation. Okay?"
2020-04-03,30:12,Speaker 3,Would you like to say something about that?
2020-04-03,30:14,Surgeon General Jerome Adams,"Sure, absolutely."
2020-04-03,30:15,Donald Trump,"Surgeon General, please."
2020-04-03,30:20,Surgeon General Jerome Adams,"Thank you. Mr. President, Mr. Vice President, Mr. Secretary, and CDC Director Redfield. I especially want to thank the folks at the CDC and it’s a great question that you ask. It’s a fair question that you ask. I want to unpack the evolution of our guidance on masks because it has been confusing to the American people. First of all, I want people to understand that the CDC, the World Health Organization, my office, and most public health and health organizations and professionals originally recommended against the general public wearing masks because based on the best evidence available at the time, it was not deemed that that would have a significant impact on whether or not a healthy person wearing a mask would contract COVID-19. We have always recommended that symptomatic people wear a mask because if you’re coughing, if you have a fever, if you’re symptomatic, you could transmit the disease to other people."
2020-04-03,31:17,Surgeon General Jerome Adams,"What has changed in our recommendation? Well, it’s important to know that we now know from recent studies that a significant portion of individuals with coronavirus lack symptoms. They’re what we call asymptomatic, and that even those who eventually become presymptomatic, meaning that they will develop symptoms in the future, can transmit the virus to others before they show symptoms. This means that the virus can spread between people interacting in close proximity, for example, coughing, speaking or sneezing, even if those people were not exhibiting symptoms. In light of this new evidence, CDC recommends and the Task Force recommends wearing cloth face coverings in public settings where other social distancing measures are difficult to maintain. These include places like grocery stores and pharmacies. We especially recommend this in areas of significant community based transmission."
2020-04-03,32:14,Surgeon General Jerome Adams,"It is critical and the president mentioned this, the vice president mentioned this. It’s critical to emphasize that maintaining six feet of social distancing remains key to slowing the spread of the virus, but CDC is additionally advising the use of simple cloth coverings to slow the spread of the virus and to help people who may have the virus and do not know it from transmitting it to others. The cloth face coverings recommended are not surgical master N95 respirators. Those are critical supplies that must continue to be reserved for healthcare workers and other medical first responders as recommended by the current CDC guidance. As the president also mentioned, cloth face covering fashioned from household items are made at home from common materials at low cost can be used as an additional voluntary public health measure. This recommendation compliments and does not replace the president’s coronavirus guidelines for America 30 days to slow the spread, which remains the cornerstone of our national effort to slow the spread of the virus."
2020-04-03,33:15,Surgeon General Jerome Adams,"CDC is always, always looking at the data. We’ve told you that from the beginning. Dr. Burke said that every single press conference, we’re looking at the data, we’re evolving our recommendations, and new recommendations will come as the evidence dictates. I want to say, if you do choose to wear a face mask, very important, wash your hands first because you don’t want to put on a face covering with a dirty hand. Do not touch your face while you are wearing the face covering because again, you could take materials from the surface, germs from the surface, and bring it to your face. If you choose to wear a face covering, please, please leave the N95 masks, the medical supplies, for the medical professionals, healthcare workers and frontline workers. Know that this is not a substitute for social distancing."
2020-04-03,34:04,Surgeon General Jerome Adams,"Remember, this is all about me protecting you and you protecting me. This is about us coming together as communities and if people voluntarily choose to wear a face covering, they’re wearing it to protect their neighbors from getting the coronavirus because again, they could have asymptomatic spread. Mr. President, thank you very much for that. Appreciate the opportunity to come."
2020-04-03,34:29,Donald Trump,Okay.
2020-04-03,34:31,Speaker 4,"Mr. President, Dr. Fauci last night recommended, said that every state should have stay at home orders right now. Do you agree with that? Should every state in this country have the kind of stay at home owners that we now see in places like Washington?"
2020-04-03,34:43,Donald Trump,"I’d talk to the governors. The governors know what they’re doing, they’ve been doing a great job. I guess we’re close to 90% anyway. The states that we’re talking about are not in jeopardy. No, I would leave it to the governors. I like that from the standpoint of governing and I like that from the standpoint of even our Constitution."
2020-04-03,35:02,Speaker 5,"Mr. President, to address the shortage in the blood supply, the Food and Drug Administration announced yesterday-"
2020-04-03,35:10,Donald Trump,"I pointed at you. I heard a different voice, I heard a much different voice. We’ll get you later."
2020-04-03,35:15,Speaker 6,"Going to the oil meeting previously, is the US willing to cut domestic oil production? What came out of the meeting? What was the consensus?"
2020-04-03,35:22,Donald Trump,"Well, a lot of things came out. It’s a great industry. It’s an important industry. It’s a tremendous job-producing industry and it’s just vital. It was also a very interesting because they all would get the test before they came into the room. You have the head of ExxonMobil, you have all these guys taking the test and they all passed with flying colors. That was good. They left happy in that respect, at least. There’s just an overabundance of oil right now. Oil and gas, tremendous overabundance and it was caused… They were doing a great job. They were producing a lot of energy, but then you had the virus come along and it knocked another 35%, maybe 40%, off of the market. There’s too much oil, there’s a glut, and these are great companies and they’ll figure it out. It’s free market. We’ll figure it out."
2020-04-03,36:11,Speaker 6,"You spoke to President Putin, I mean what’s on the table here?"
2020-04-03,36:16,Donald Trump,"They were having a competition. We’ll see how it all works out. I think it’s going to work out very well. It’s going to take a long time to get rid of that. There’s massive excess amount of oil and gas. Massive, like probably there’s never been. Where that does work out well, I guess you could say, is for drivers. I think in certain locations, it’s down to 90 and 95 cents a gallon right now on the road. But we have a tremendous industry, a great industry. It’s tremendously important industry from the standpoint of jobs and we’re energy independent. We have to make sure we keep it that way. All right, please."
2020-04-03,36:59,Speaker 5,"… Then to address this shortage of blood supply, announced yesterday, would ease the restrictions on certain donors, including gay men who are now required to be abstinent for three months as opposed to 12 months to donate. Did you have a hand in that thing?"
2020-04-03,37:10,Donald Trump,Didn’t know anything about that. That was done by the FDA. Very capable people at the FDA.
2020-04-03,37:17,Speaker 7,"Yes, Mr. President. Both the government of Canada and 3M are pushing back on this DPA not to export N95 respirators. 3M says-"
2020-04-03,37:28,Donald Trump,"I don’t blame them, they can push back if they want. We’re not happy with 3M. We’re not happy, and the people that dealt with it directly are not at all happy with 3M. We’ll see whether or not we do. I heard what he had to say today. I don’t know the gentleman, but we’re not happy with 3M. Go ahead."
2020-04-03,37:43,Speaker 7,Where is Dr. Fauci?
2020-04-03,37:45,Donald Trump,"I don’t know. But every time you asked that question, whenever he’s not here, you look, you say, “Where is he?” And you’ll say, “Is there a problem?” No problem whatsoever. Every time he’s not here. Sometimes I’ll ask him to come because that’s the first question that you and a couple of others from the Fake News Establishment ask is, “Where’s Dr. Fauci?” We’re doing great together. We’re covering a different subject today. Go ahead."
2020-04-03,38:09,Speaker 8,"Different subject. Mr. President, you have said, nobody could have seen this pandemic coming, but in fact, Secretary Azar at a biodefense summit in April 2019 said, “Of course the people, of course, the thing that people ask, what keeps you most up at night in the biodefense world? Pandemic flu, of course. I think everyone in this room probably shares that concern.” Your own Health and Human Services secretary was aware that this had the potential of being a very big problem around the world, a pandemic of this nature. Who dropped the ball?"
2020-04-03,38:43,Donald Trump,"Well, I always knew that pandemics are one of the worst things could happen. There’s been nothing like this since probably 1917, that was the big one in Europe. It started actually here and went to Europe, probably. I’ve heard about… Excuse me. Wait a minute. Let me finish. I’ve heard about this for a long time. Pandemics. You don’t want pandemics. I don’t think he was talking about a specific pandemic, he was talking about the threat of a pandemic could happen and it could happen. Most people thought it wouldn’t, and most people didn’t understand the severity of it. This is very severe. What’s happened is very severe, but I’d let you answer that. I assume that he was talking about the concept of a pandemic."
2020-04-03,39:24,Secretary Azar,"Thank you, Mr. President. Absolutely. For 15 years now, this country is at a massive effort at the federal, state and local level of preparedness for a pandemic. Now, that largely has been, as I said in those remarks, about pandemic flu preparedness. We knew about SARS, we knew about MERS, which were earlier modifications or variants of the coronavirus. None of those achieved anything like what we’re seeing today, but that’s why four successive presidencies, including the leadership of President Trump, there has been a great focus on pandemic preparedness. In fact, it was just in November, I believe, that the president signed the Pandemic Flu Preparedness Executive."
2020-04-03,40:03,Secretary Azar,"… November, I believe, that the president signed the pandemic flu preparedness executive order, and we have also updated the pandemic crisis action plan, which has been the playbook from which we’ve been working. The pandemic flu plan, again, the action plan from which we have been working that coordinates the whole of government, whole of economy approach here. So we’ve all been very focused on pandemic preparedness. That’s what we do. But this particular strain of pandemic, who would have known this particular strain?"
2020-04-03,40:33,Jim Acosta,"Secretary Azar, if you were preparing for a pandemic, if this government were preparing for a pandemic, why is it we don’t have enough masks? Why is it we don’t have enough medical equipment in this country?"
2020-04-03,40:43,Donald Trump,"Previous administrations gave us very little ammunition for the military and very little shelf space. Let me just tell you. You know it. You know the answer. The previous administration, the shelves were empty. The shelves were empty. So what you should do is speak to the people from the previous administration, Jim, and ask them that question because the shelves were empty. You know what else? The military shelves were also empty. We had no ammunition, literally, and that was said by one of your favorite generals. Sir, we have no ammunition. Guess what? We had very little medical supply also. All right. Go ahead. We’ll get it back. We’ll get you back. We’ll get you back, please."
2020-04-03,41:26,Jim Acosta,What about that question-
2020-04-03,41:28,Donald Trump,"Jim, I said we’ll get you back. Please go ahead."
2020-04-03,41:30,Speaker 9,"So I wanted to ask you about the DPA. So you said that there will be a ban on exporting of all, what does it cover? So masks, gloves, what else?"
2020-04-03,41:37,Donald Trump,It covers everything.
2020-04-03,41:37,Speaker 9,Is it in that order? Are you-
2020-04-03,41:39,Donald Trump,"But if somebody ordered, if Italy, if Spain who has big problems, these are countries with tremendous problems. France, if they ordered, if they have long-term orders and they’re in there and they want to get certain things, I’ve let them go out in certain instances because I think it’s only fair. They have problems that are proportionately or relatively bigger than our problems. So if they ordered something and they’re waiting for, as an example, masks made here and going to Italy, I’m not going to be stopping that. I think it would be very unfair."
2020-04-03,42:09,Donald Trump,"By the way, speaking about being fair and unfair, two very big cruise liners, as you know, I allowed them to dock today. We worked with the governor of Florida, as you know, Ron DeSantis, and we worked on it, and we had tremendous security. We took the sick people, and we’re working with them. We have doctors. We have great doctors, military doctors. From a humane standpoint, not that we’re in love with this, these are two massive ships, but we have to take care of people. We have to take care of them."
2020-04-03,42:40,Donald Trump,"We sent many back to Canada. The Canadians came and worked very closely with us as did the UK. We had a lot of people from the UK, and we took care of the Americans. We took care of the sick. We had some people very sick. I think we had three to four, maybe five people that had died on the boat, one of the boats actually, and we had to take care of these people. So we could have let them float aimlessly into the ocean looking for port as they’ve been doing for a long time, and I made the decision we had to take them in. Homeland Security and a lot of other people did a great job, but we had to help people. These are people that were very, very sick. Some were dying. Some died. Please. Go ahead. Yeah, go ahead."
2020-04-03,43:25,Speaker 10,"Your staff today said that people who are in close proximity to you and the vice president will get a Coronavirus test. I’m wondering, are you concerned that the people you’ve been hanging around with may have the virus?"
2020-04-03,43:35,Donald Trump,"No, I’m not concerned. No. I had a test yesterday."
2020-04-03,43:38,Speaker 10,"Well, what’s the reason for the order for people who meet with you or talk to you. Why [crosstalk 00:43:42]"
