date,timestamp,speaker,text
2020-03-05,15:44,Mike Pence,"Great. Thank you, Dr. [inaudible 00:04:45]. Dr. Carson."
2020-03-05,15:48,Dr. Carson,"I want to thank the Vice President and the President for a very aggressive and careful leadership. Now, I was involved throughout my neurosurgical career with a lot of very, very complex cases and dealt with a lot of renowned physicians, but I must say the people on this task force are extremely impressive. Have been considering all the various different possibilities, outlining scenarios for all the possibilities that can occur. It’s very comforting and recognize that the risk to a healthy adult still remains quite low, largely because of the aggressive actions that have been taken and are continuing to be taken every day. And just one last point, and that is the pharmaceuticals who normally are arrivals have worked together, voluntarily. Wouldn’t that be a great lesson for the politicians?"
2020-03-05,16:51,Mike Pence,"Great. A quick informational announcement. I’ll be traveling with many members of the task force to Minnesota tomorrow. We’ll be visiting 3M, which is poised to literally begin manufacturing millions more masks for our healthcare workers. And then we’ll be traveling on to Washington state. Will be meeting with Governor Inslee and with his health team to ensure that the full resources of the federal government are being brought to bear in support of their efforts to protect the health of the people across the Seattle area. With that, let me start right here."
2020-03-05,17:28,Speaker 1,"Thank you, Vice President Pence. I have two questions. One about Washington and then one about Florida. I’ll start with Washington. Can you tell us a little bit more about how that meeting came to be? Will Secretary Azar be with you? Is that a meeting that the Governor asked you to come there? Can you explain?"
2020-03-05,17:47,Mike Pence,"I’ve spoken to Governor Inslee, who I know well from our time in Congress together several times since being tapped to lead the White House effort on the coronavirus a week ago. He’s been providing strong leadership for the state of Washington. They have an outstanding health department. But after meeting with members of the Senate and the House, particularly those from the Washington state delegation, we thought it would be important to bring our team out to meet with their team on the ground and to make sure that they have the full support. Our hearts go out to those that have been infected with the disease in the Seattle area, but also we understand the anxiety this has created in the full community and we’re going to be going out just to make sure in sitting down with the governor and with his team that they have everything they need and all the support they need to see to the health of their people."
2020-03-05,18:48,Speaker 1,"Thank you, sir. You will have a meeting on Saturday, is that correct? With the cruise liners, which companies are coming to that meeting? What’s the goal of that meeting? Is there something that you’d like to see them do differently that they’re not doing now?"
2020-03-05,19:01,Mike Pence,"Well, we’ll talk about just that. Obviously with the Diamond Princess issue, there are unique challenges that our experts tell us in a closed environment of a cruise liner. We’re going to talk about best practices and I thought it was timely to spend some time with people in that industry as we’re meeting with others in industries around the country. Okay. Back there, please. Sure."
2020-03-05,19:30,Speaker 2,"Two quick questions. The first one I’ve been looking online at hand sanitizer, at soap, there’s some sites like Amazon where these prices have just skyrocketed. What’s your advice to Americans who are trying to just buy that soap and water and the hand sanitizer that you’re telling them to buy but can’t afford it at this point or can’t find it?"
2020-03-05,19:49,Mike Pence,That’s great. I want to ask the CDC to respond to that because they’ve got some very clear guidance.
2020-03-05,19:54,Bob Redfield,"Thank you Mr. Vice President. I want to make it really clear that I don’t think … Soap and water vigorously washing your hands for 20 seconds is what the American public needs to do. If they want to use the hand sanitizers, that’s another option. But I don’t want people to think it’s inferior to what we’ve recommended for decades, which is vigorous washing your hands with soap and water for 20 seconds."
2020-03-05,20:20,Mike Pence,"Okay, another one. Go ahead."
2020-03-05,20:23,Speaker 3,You were talking about working on getting testing so that doctors at other places will be able to have it. How far along are you in that goal and what should Americans expect? How soon should Americans expect to be able to go to their doctor’s office to get tested?
2020-03-05,20:37,Mike Pence,"Well, I’m going to ask to Deborah Birx to address that, but just so you know, there’s three levels here. Number one is that we do have about 1.5 million test kits going out as we speak to hospitals, particularly hospitals in areas that have seen coronavirus cases. In addition to that, thanks to the good work of the FDA and the change that President Trump authorized this weekend, now every state health lab and university lab can conduct a coronavirus test. And that expands the capacity. But ultimately as Dr. Birx will explain, our objective is in addition to those tests being available, we want to get to a place where any American who has a concern, is able to go to their doctor, is able to go to a medical clinic and know that there’s a coronavirus available. We think we can get there in a matter of weeks and in partnership with the commercial labs, we’re challenging them to do just that. Dr. Birx."
2020-03-05,21:47,Dr. Deborah Birx,"Thank you, Mr. Vice President. Just briefly, because I think you were interested also in cost and I think what we’ve heard from CMS and from HHS that this will be an essential lab test, so fully reimbursable. What we talked about with the commercial laboratories is exactly your question."
2020-03-05,22:03,Dr. Deborah Birx,"What we talked about with the commercial laboratories is exactly your question and we asked them, and they’re in validation this week. Some of them thought they would have tests available on Friday and the rest on Monday. I’ve asked them to prioritize the areas where we’ve had these clusters so that people can be reassured in those areas where there is… where we have identified virus has been circulating. In those cases, they will have it available at doctor’s office and all of our pediatric offices that would need it and they will transport it through a logistics network to make sure that they can be run."
2020-03-05,22:37,Speaker 4,Follow up question-
2020-03-05,22:40,Mike Pence,"With regard to the costs, let me be very clear, HHS has designated the coronavirus tests as an essential health benefit. That means by definition it’s covered in the private health insurance of every American, as well as covered by Medicare and Medicaid. But we’re working with members of Congress and we’ll be monitoring the cost very carefully."
2020-03-05,23:05,Speaker 5,"[inaudible 00:23:05] travel restrictions on Italy and South Korea. Are you considering more, imposing more restrictions on travel?"
2020-03-05,23:12,Mike Pence,"Well, I’m going to ask Dr. Fauci to speak to that. At this time, they’re not recommending that the president impose additional travel advisories or restrictions, but as Dr. Fauci can explain where we’re going to follow the data on that very closely and follow the cases. If you want to speak to that."
2020-03-05,23:34,Dr. Fauci,"So this is something that’s really evaluated in real time. I mean, you can’t make a decision now that you’re going to project what’s going to be. You just based on the data and it became very clear that the situation in Northern Italy and in Korea was actually unique compared to what we were seeing in several of the other countries. That’s why that was done. We reevaluate this literally every single day."
2020-03-05,23:57,Mike Pence,We do. We do. Right there.
2020-03-05,24:00,Speaker 4,"Thank you, Vice President."
2020-03-05,24:01,Mike Pence,"No, right here."
2020-03-05,24:02,Speaker 4,Thank you.
2020-03-05,24:02,Speaker 6,Thank you.
2020-03-05,24:02,Mike Pence,"No, right here."
2020-03-05,24:02,Speaker 6,Me?
2020-03-05,24:02,Mike Pence,Please.
2020-03-05,24:02,Speaker 6,Thank you. So I was wondering what sort of progress was made with your meeting with the airline CEOs today about coordinating the collection of passenger data? And then also there’s been reports that the CDC is investigating a potential cluster of cases from a cruise ship in California that could be linked to the state’s first death. Could you confirm that and how many people might the CDC be investigating in that case?
2020-03-05,24:30,Mike Pence,"I’ll let CDC respond to your second question, but on the first question, I know the president was also very moved by the level of commitment from our airlines for customers’ health and safety as well as their crew’s health and safety. They described to us their activities in cleaning the aircraft and sanitizing aircraft. And we believe, as President Trump said today, that it’s safe to fly. It’s safe to fly in America and it’s safe to fly internationally, apart from the travel advisories that are available to the public."
2020-03-05,25:08,Mike Pence,"With that being said, it’s a work in progress about having contact information, but we were assured today by the airlines that they’ll continue to work very closely with us to provide manifests passengers on an individual flight in the event of a coronavirus infection and the cooperation has been just what the American people would expect from our airlines. But let me let CDC speak to the other issue."
2020-03-05,25:38,Bob Redfield,"Thank you Mr. Vice President. We are working in support of the California Health Department, that’s in the process of evaluating another cruise ship where they do have confirmed cases. We’re at the very beginning of that looking at the manifest to make sure we understand who’s gotten off the cruise and where they got off the cruise and we’re really involved in that entire contact followup as we speak right now."
2020-03-05,26:09,Speaker 7,Last question guys.
2020-03-05,26:09,Speaker 6,Mr. President. Mr. President.
2020-03-05,26:09,Mike Pence,Right here.
2020-03-05,26:09,Speaker 4,Thank you very much. Possibly a question for Dr. Birx regarding it’s being safe to fly-
2020-03-05,26:14,Mike Pence,Please.
2020-03-05,26:15,Speaker 4,"… you have spring break coming along, a lot of grandparents may be coming to visit family members to help watch over kids, older adults. Is it safe? If it’s unnecessary travel, should they still hop on a plane and travel?"
2020-03-05,26:30,Dr. Deborah Birx,"Well, that’s what we were talking about, the common sense approach. So if you have preexisting medical conditions or you’re of the elderly and frail, that is something that they need to take into context and that’s why we were very clear about providing that information, because we really want everyone to know what we know, that we’ve received this new data, we’ve gone through it carefully. It does look like there is significant, greater risk of serious illness as you become older and if you have other medical conditions. Now what I talked about also was protecting the elderly and protecting those with other medical conditions, and I want to be clear, the other medical conditions included people recovering from cancer, so just as you would protect them when they have their chemotherapy and their immuno responses are lower, you would do that with careful hand-washing again and ensuring if you have children in the household that they are following those same procedures. I have a nine month old and a two year old grandchild and they’re… the two year old has learned to wash your hands carefully and I think these are just things we need to ensure are happening every day in households."
2020-03-05,27:39,Speaker 8,Mr. Vice President.
2020-03-05,27:43,Speaker 9,"Do you have any hesitations traveling to Washington state tomorrow, I mean for your own personal health, and are you trying to send a message to all Americans that you believe it is safe to fly?"
2020-03-05,27:53,Mike Pence,"No, I have no hesitation at all. I have to tell you that the job that Washington state has done in confronting the coronavirus infections in the Seattle area has really been inspiring. You’ve got an outstanding health facility, outstanding health department and we’re going to be sitting down with all of their health officials. But I’m a real believer just as the president is, in sitting down, sitting nose to nose, as the president did today with executives, and asking the questions and making sure that the American people expect nothing less. They expect us to be there for that community and we’ll be bringing our task force out to make sure that Washington state has all the support that they need and that’s the purpose of the trip."
2020-03-05,28:40,Speaker 6,"Thanks. Thank you, Mr. Vice President. I appreciate it. In light of what Dr. Redfield said yesterday about how quickly this virus has been spreading, what will need to happen specifically for you to declare this a national emergency? What’s the threshold? Will it be the number of deaths? Will be the number of cases?"
2020-03-05,29:01,Mike Pence,"Well, let me let Dr. Fauci speak to that in terms of a determination and when a recommendation to the president. We’ve declared a public health emergency, but maybe you might speak to what area we-"
2020-03-05,29:11,Dr. Fauci,A public health.
2020-03-05,29:13,Speaker 6,You know what I’m asking with regard to national emergency.
2020-03-05,29:16,Dr. Fauci,What precisely do you mean?
2020-03-05,29:18,Speaker 6,"Well to declare a national emergency, what’s the threshold, the number of cases, the number of deaths, where you’re going to take decision making out of the hands of the states and you’re going to make, okay we’re going to quarantine the city or we are going to shut down big events or we are going to say no travel?"
2020-03-05,29:39,Dr. Fauci,Well let me just tell you-
2020-03-05,29:39,Speaker 6,Major decisions.
2020-03-05,29:40,Dr. Fauci,"… how that would be made. That would be made by very serious discussions among the task force. I would think that if we were in a situation, and hopefully we never even approach that, we will you have clear, wide, diffuse community spread throughout the country and you have to have federal mandates that come in to essentially enforce certain types of social distancing. I think it would have to come to that. But I’m a bit humble about that. I would like to discuss it with a variety of other people who have more of a handle on the implications of that."
2020-03-05,30:16,Speaker 5,[inaudible 00:30:20].
2020-03-05,30:16,Mike Pence,That would be a very good place-
2020-03-05,30:22,Speaker 6,"Sorry, I’m sorry, sir."
2020-03-05,30:22,Mike Pence,"That’s a very good place to step off. We’re going to go back to work. But let me end where I began, and that is to say today in the United States, the combination of domestic cases and people that we have brought home, from China and from the Diamond Princess, we have slightly more than 100 cases. And the vast majority of those people either have recovered or are continuing to recover. Now that’s not going to lessen the focus of President Trump has charged us to continue to put on this issue. Continue to work closely with members of Congress to make sure that we have the resource to confront the spread of the coronavirus."
2020-03-05,31:07,Mike Pence,"But at this moment I have to tell you our state and local governments around the country are just doing an exceptional job. And as a former governor I can tell you that the people that are on the ground, the health care workers, the health officials at the state level are responding to this with compassion, with professionalism. And a big part of our job right now is just to make sure that they have the support that we come alongside them, that they have the personal protective equipment and gear to be able to minister to anyone who has the virus."
2020-03-05,31:44,Mike Pence,"But I think the American people can take some comfort that the reality is today, that the risk of the coronavirus to the average American remains low. And as we continue to take these steps, as Americans continue to take common sense practices to protect their own health, the health of their family, we’ll work to keep it there."
2020-03-05,32:09,Speaker 10,"[inaudible 00:32:09] Can the uninsured get tested? Gentlemen, ladies, can the uninsured get tested?"
2020-03-05,32:21,Speaker 7,Screaming to the cameras ain’t going to get you anywhere.
2020-03-05,32:23,Speaker 10,"Well, how about answering the question?"
2020-03-05,32:24,Speaker 4,We would like an answer to that question.
2020-03-05,32:25,Speaker 10,That’s a valid question. Could you answer it?
2020-03-05,32:28,Speaker 11,What was your going to follow up going to be to me… with regard.
