date,timestamp,speaker,text
2020-03-18,26:19,Donald Trump,"So we’ll have a second conference, again having to do with the FDA on this. I think it’s going to be potentially a very exciting news conference and we will do it as quickly as we can, so whether it’s today or tomorrow. And I’ll, with that, ask, Mike Pence to say a few words and thank you very much."
2020-03-18,26:42,Mike Pence,"Thank you Mr. President. The White House Coronavirus Task Force met this morning and now that we have cases in all 50 States, we’re continuing to move out on the president’s call to bring the full resources of the federal government, a full partnership with every state and territory, the full power of the American economy to support businesses and families. As the president says to us and everyday, “We’ll do whatever it takes. We’re all in this together.”"
2020-03-18,27:10,Mike Pence,"Yesterday, the president met with the tourism industry executives and also had an engaging discussion with all the top companies in our industrial and medical supply chain. Now, the president, as you all are aware, also announced today that by mutual consent the Northern border to Canada will be close to non-essential travel. This does not include essential travel or the transit of goods, but it was through a mutual discussion that took place this morning between the president and Prime Minister Trudeau and the Department of Homeland Security will be effectuating that decision."
2020-03-18,27:46,Mike Pence,"The president spoke with some of the nation’s top business leaders today, again to speak about the supply chain in the country. And for our part, we’re going to be conducting a conference call later today with state and local health officials to renew our ongoing commitment of cooperation and collaboration."
2020-03-18,28:07,Mike Pence,"As the president said last week in signing the Stafford Act, he stood up the National Response Coordination Center and today at the president’s direction, FEMA has gone to Level 1. FEMA’s mission is to support disasters that are locally executed, state managed and federally supported. And tomorrow, the president will be hosting all the nation’s governors from a video conference at FEMA to ensure that they have a full connection to all of the activated regions for FEMA going forward."
2020-03-18,28:43,Mike Pence,"And with regard to testing, I’m pleased to report that we’re increasing the number of tests being performed by the thousands every day thanks to the public private partnership that President Trump forged with commercial laboratories around the country."
2020-03-18,28:58,Mike Pence,"Our health experts tell us to remind every American, it’s important to remember people without symptoms should not get tested. We want to make sure that the supply of testing is there for those that need it most or are symptomatic or in the vulnerable population."
2020-03-18,29:15,Mike Pence,"Dr Deborah Birks, in a moment, will address the progress that we’re making on testing, the infection rate, our recommendations to every America as well as some important new findings about the impact on youth that we’re gaining from data that’s coming in from Europe. That’ll be important to every, every American."
2020-03-18,29:35,Mike Pence,"On the subject of supplies, the president has our task force extremely focused as the president mentioned yesterday, mentioned that he’s invoking the Defense Production Act today. Secretary Esper, in a few moments, will describe the ongoing efforts that the Department of Defense is taking to make medical resources available."
2020-03-18,29:54,Mike Pence,"Secretary Robert Wilkie will announce decisions the VA has made to expand hospital capacity within their system. Also, with regard to medical personnel, at the president’s direction, HHS is issuing a regulation today that will allow all doctors and medical professionals to practice across state lines to meet the needs of hospitals that may arise in adjoining areas."
2020-03-18,30:18,Mike Pence,"In addition to that, we are again today, asking every American and our medical community leaders and hospitals to partner with us in delaying elective procedures across the country in our healthcare system to ensure that medical supplies and medical capacity go where they’re needed most. Seema Verma will describe guidance that CMS will be issuing on that front."
2020-03-18,30:44,Mike Pence,"And finally, just I want to remind every American of the president’s 15-day Guidance to slow the spread. We are grateful for members of the media and the general public that are adhering to these, sharing them with neighbors and friends. All of our experts continue to believe that if every American will do their part and embrace and put into practice these principles that we can significantly limit the reach of the coronavirus in the weeks and months ahead. Thank you, Mr. President."
2020-03-18,31:13,Donald Trump,"Thank you very much. Dr. Birks, please."
2020-03-18,31:13,Deborah Birx,"Thank you. Thank you, Mr. President and Mr. Vice President. So you know, we continue to look at data every single day. There are concerning reports coming out of France and Italy about some young people getting seriously ill and very seriously ill in the ICUs. We think part of this may be that people heeded the early data coming out of China and coming out of South Korea about the elderly or those with preexisting medical conditions were at particular risk."
2020-03-18,31:48,Deborah Birx,"It may have been that the millennial generation, our largest generation, our future generation that will carry us through for the next multiple decades, there may be disproportional number of infections among that group. And so, even if it’s a rare occurrence, it may be seen more frequently in that group and be evident now. So we’re looking at that information very carefully."
2020-03-18,32:14,Deborah Birx,"We have not seen any significant mortality in the children, but we are concerned about the early reports coming out of Italy and France."
2020-03-18,32:25,Deborah Birx,"So again, I’m going to call on that generation that’s part of that group that brought us innovation, particularly throughout all of their ability to look around corners and skip through games. I always went level by level. I didn’t realize that you could go from level three to level seven. That’s what they’ve taught us. They look for things that we don’t see. We need them to be healthy."
2020-03-18,32:49,Deborah Birx,"So again, I’m not only calling on you to adheed what’s in the guidance, but to really ensure that each and every one of you are protecting each other. And so, we cannot have these large gatherings that continue to occur throughout the country for people who are off work to then be socializing in large groups and spreading the virus. You have the potential then to spread it to someone who does have a condition that none of us knew about and cause them to have a disastrous outcome."
2020-03-18,33:17,Deborah Birx,"Finally, on the testing piece and what we’re learning. I know you know last week and bringing the private sector, I think what has been exciting to me over the last two and a half weeks is to see this administration harness the full capacity of the private sector, understanding that a lot of our solutions that we need to confront this virus rely on the private sector. Bringing the private sector commercial labs was critical into this process. We are now beginning to see that they have spread out in a prioritized way because we asked them to prioritize the regions that were mostly affected. And so, you still may have difficulty getting tests in areas that do not have significant cases. We’ve had them prioritize the regions where we need diagnosis and their diagnostic percent."
2020-03-18,34:03,Deborah Birx,"Remember, I told you South Korea was under 4%, so 96% of people were negative. The last report we’ve seen from the laboratories have about a seven plus percent positivity rate. Still, 93 plus percent or 92% are negative. But I think that’s encouraging to me personally that we’re prioritizing appropriately to those areas that have the greatest need."
2020-03-18,34:28,Deborah Birx,"Today and yesterday, Thermo Fisher pushed out most of their laboratory testing capacity and that will dramatically increase the app platform and the ability to run additional tests in addition to Roche."
2020-03-18,34:43,Deborah Birx,"So I appreciate everybody’s attention to these numbers. I’m excited that we’ve prioritized where the need was the greatest. But again, please follow the guidance and please make sure in every report that you’re putting out that you’re talking about the presidential guidance to actually stop the spread of this virus. Thank you."
2020-03-18,35:02,Donald Trump,"Thank you, Deborah, very much. Mark, please."
2020-03-18,35:08,Mark Esper,"Sure. Thank you, Mr. President. So good afternoon, everyone. And I want to provide an update on DOD’s coronavirus efforts. As we continue to focus on our three priorities, that’s first of all, protecting our personnel and their families, second, safeguarding our national security mission capabilities and third, of course, supporting the administration’s whole of government approach."
2020-03-18,35:27,Mark Esper,"First of all though, I do want to assure the American people that the United States Military remains ready and capable of defending the country and our interests abroad. Now with that, the department is leaning forward in our response to COVID-19. We have issued international and domestic travel restrictions to all DOD personnel and families that should dramatically reduce potential exposure to the virus. Those have been in place for some time now."
2020-03-18,35:52,Mark Esper,"As I announced yesterday, the Department of Defense will make available up to 5,000,000 N95 respirator masks and other personal protective equipment from our own strategic reserves to the Department of Health and Human Services for distribution. The first one million masks will be available immediately. We are also prepared to distribute to HHS up to 2000 operational deployable ventilators for use as needed."
2020-03-18,36:15,Mark Esper,"Yesterday, I was at Fort Dietrich, Maryland, which is probably the military’s premier research institute where I got updated on the incredible work our people are doing as part of the inter agency team to work on vaccines and therapeutics. They are making great progress there."
2020-03-18,36:29,Mark Esper,We also have announced that we’ve certified our 16th lab or will soon certified our 16th lab to help with processing tests from across the country.
2020-03-18,36:40,Mark Esper,"Additionally, I have directed, as the president mentioned that, the hospital ships, Mercy and Comfort be prepared to deploy to increase the nation’s medical capacity. And we have also alerted a variety of filled and expeditionary hospitals to be prepared to deploy as well as needed based on direction from the commander-in-chief."
2020-03-18,36:57,Mark Esper,"Today, leadership from the Army Corps of Engineers is in New York meeting with Governor Cuomo and his team. I spoke with Governor Cuomo yesterday and other governors. I will be speaking to more in the coming days to make sure that they know what DOD could provide through our system to address their needs."
2020-03-18,37:13,Mark Esper,"In my conversations with governors and members of Congress about DOD’s resources, I’ve made it clear that we will continue to support the administration’s comprehensive efforts and the country every step of the way while ensuring our nation’s security remains the top priority."
2020-03-18,37:28,Mark Esper,"I want to conclude by thanking again, all of our service members and their families who have been affected by this outbreak. They are all great heroes. We are continued to support them throughout this. We are all in this together. Thank you all very much."
2020-03-18,37:39,Donald Trump,"Thank you very much, Mark. Seema, please."
2020-03-18,37:44,Seema Verma,"Thank you. So yesterday the president made a very important announcement about telehealth, and this is allowing our 62 million seniors to be able to get some medical services from the safety of their home, reducing their risk and without any copays. But we’re also making sure that the healthcare system is repaired and that those on the front lines have the support that they need."
2020-03-18,38:04,Seema Verma,"The reality is, the stakes are high and we need to preserve personal protective equipment for those that are on the front lines of this fight. And to that end, we have put out guidelines over the last two weeks to expand the types of masks that can be used in routine care and saving those N95s for the most risky situations."
2020-03-18,38:22,Seema Verma,"Conserving personal protective equipment is also essential to combat the virus. So today, CMS will announce detailed recommendations to further promote this needed conservation, specifically by limiting non-essential elective medical and surgical procedures, including dental procedures."
2020-03-18,38:43,Seema Verma,"We believe that these recommendations will help surgeons, patients, and hospitals prioritize what is essential while leaving the ultimate decision in the hands of state and local health officials and those clinicians who have direct responsibility to their patients. And we urge providers and clinicians and patients to seriously consider these recommendations. They will not only preserve equipment, but it also allows doctors and nurses to help those that are on the front lines. And it’ll protect patients from unnecessary exposure to the virus."
2020-03-18,39:16,Seema Verma,"We fully appreciate that this is going to have a major impact on the healthcare system, but the shared sacrifice is essential to help those that are on the front lines. And I want to thank the medical societies such as the American College of Surgeons and the American Dental Association that took a proactive approach and already posted these recommendations. And we’ve also talked to the American Medical Association and they have fully indicated their support for this recommendation. We now invite the entire healthcare community to join us in this effort. Thank you."
2020-03-18,39:46,Donald Trump,Thank you very much.
2020-03-18,39:48,Mike Pence,Robert.
2020-03-18,39:49,Donald Trump,"Robert, please."
2020-03-18,39:51,Robert Wilkie,"Thank you, Mr. President. My instructions from the president were very clear. I was to do everything imaginable as aggressively as possible to protect the nine and a half million veterans who are part of the Department of Veterans Affairs."
2020-03-18,40:06,Robert Wilkie,"Last month, we established 19 emergency operations centers across the country and we began to limit the number of visitors who entered our facilities. We were the first system to begin triaging across the country in our 170 hospitals, the entrance of anyone into our facility without being questioned or tested. We expanded those restrictions to those in our 135 community living centers, which have about 7,800 veterans who are in acute, in acute conditions to make sure that they were protected."
2020-03-18,40:45,Robert Wilkie,We also took the next step and made sure that we limited the dental surgeries that we provided. We’ve cut back by one third the number of routine appointments we have had and we have canceled elective surgeries. These were all part of the president’s directive to be as aggressive in a public health sense as we could be and I think we have set the pace for the entire country.
2020-03-18,41:13,Robert Wilkie,"I will say, we’ve often said that we work the most noble mission in the federal government. Our veterans have been in the toughest spots in the world. They have been put in conditions that are unimaginable to most Americans and they have responded. They have responded clearly. They have responded with passion and also, the 400,000 members of our department who are out there on the front lines."
2020-03-18,41:40,Robert Wilkie,"The last thing I will say is that, you have heard a lot about the fourth mission that VA has. Our first three missions are healthcare, benefits and memorial affairs. Our fourth mission is to support the federal government in times of natural disasters and pandemics. We are the buttress force in case that FEMA or HHS calls upon us to deploy medical professionals across the country to meet crises. We plan for that every day. We are gaming out emergency preparedness scenarios and we stand ready when the president needs us to expand our mission. Thank you."
2020-03-18,42:15,Donald Trump,"Thank you very much, Robert. Thank you. Thank you, all. That’s very nice. Any questions, please?"
2020-03-18,42:22,Group,Mr. President. [crosstalk 00:42:22].
2020-03-18,42:22,Donald Trump,Go.
2020-03-18,42:23,Reporter #1,"[inaudible 00:42:23] two questions, if I may. Your treasury secretary was on Capitol Hill talking about the potential for what could come and he said that unemployment could skyrocket to 20%. That could rival the Great Depression. Are we looking at potentially historic-"
2020-03-18,42:39,Donald Trump,"No. Well, I don’t agree with that."
2020-03-18,42:39,Reporter #1,… devastation?
2020-03-18,42:41,Donald Trump,"Yeah. No, I don’t agree. That’s a absolute total worst case scenario. But no, we don’t look at that at all."
2020-03-18,42:47,Reporter #1,Okay. Thank you. And my second question-
2020-03-18,42:48,Donald Trump,We’re nowhere near it.
2020-03-18,42:49,Reporter #1,"Okay. Why do you keep calling this the Chinese virus? There are reports of dozens of incidents of bias against Chinese Americans in this country. Your own aid, Secretary Azar says he does not use this term. He says, “Ethnicity does not cause the virus.” Why do you keep using this?"
2020-03-18,43:06,Donald Trump,Because it comes from China.
2020-03-18,43:06,Reporter #1,A lot of people say it’s racist.
2020-03-18,43:08,Donald Trump,"It’s not racist at all. No, not at all. It comes from China, that’s why. It comes from China. I want to be accurate."
2020-03-18,43:15,Reporter #1,Do you know the concerns about Chinese Americans in this country?
2020-03-18,43:15,Donald Trump,"Yeah, please, John."
2020-03-18,43:16,Reporter #1,"To the aids behind you, are you comfortable with this term?"
2020-03-18,43:19,Donald Trump,"I have great love for all of the people from our country. But as you know, China tried to say at one point, maybe they’ve stopped now, that it was caused by American soldiers. That can’t happen. It’s not going to happen, not as long as I’m president. It comes from China. John, please."
2020-03-18,43:39,John,"Two question if I could, Mr. President? First of all, the Defense Procurement Act, you’re invoking it today."
2020-03-18,43:44,Donald Trump,Yes.
2020-03-18,43:44,John,"Senator Schumer said on the floor a short time ago, that it urgently needs to be put into action to produce medical supplies, particularly ventilators."
2020-03-18,43:53,Donald Trump,Yep.
2020-03-18,43:53,John,Do you have some targets that you would like to see immediately spooled up under the act?
2020-03-18,43:56,Donald Trump,"We do have. We have tremendous numbers of ventilators, but there has never been an instance like this where no matter what you have, it’s not enough. That would be the case. It’s being signed. It’s essentially drawn and I’m going to sign it in just a little while. If we need to use it, we’ll be using it at full speed ahead."
2020-03-18,44:16,John,"Right. You said, “It’s urgently needed to be used.” Do you have some targets?"
2020-03-18,44:19,Donald Trump,"Well, we’re going to know whether or not urgent, but we will… Yeah, we do have targets. We have targets for certain pieces of equipment. We have targets for masks, you know, the masks, the numbers of masks are incredible. We’ve ordered millions of them, but we need millions more. A thing like this has never been requested. We’ve never had to even think in terms of these numbers, but we need millions of masks and all of that will be ordered. We need respirators. We need, ventilators is a big thing because it’s a complex piece of equipment. So we have a lot of ventilators, but we’re going to be ordering more."
2020-03-18,44:51,John,"And second question, what size will the checks be that will be sent out to Americans?"
2020-03-18,44:55,Donald Trump,"To be determined. We’re working with the Senate right now. We’re working with everybody on Capitol Hill. There has been tremendous… There really has been. I mean, with some exceptions obviously because it’s always the way it is. They have been getting along very well, Republicans and Democrats. It’s a nice thing, very bipartisan, and so forth."
2020-03-18,45:13,John,Would you like to see them more than a thousand dollars?
2020-03-18,45:15,Donald Trump,"Well, we’re going to see. I don’t want to get into that right now, John. We are looking at different numbers. We’re looking at timing. That would be different, splitting the time, splitting the payments. We’re looking at a lot of different things. It hasn’t been determined yet, but it will shortly be determined and people want to go big as opposed… Everybody seems to want to go big and they want to get to the recovery. The big thing we can do is get rid of this horrible, I call it the unseen, the unseen enemy, you call it. There is a thousand different terms for it. It snuck up on us. It did 128 countries, I think. It’s in something like that, very close to that. Think of that, so it spreads violently. It’s a very contagious, very, very contagious virus."
2020-03-18,46:01,John,Do you consider America to be on a wartime footing in terms of fighting this virus?
2020-03-18,46:04,Donald Trump,"I do. I actually do. I’m looking at it that way because, you know, if it got out of control. The big thing we did was a very early stoppage of people coming in who could be very, very heavily infected. It was a very good move and it was very early, very, very early when most people, including a lot of professionals, they didn’t want us to do it. That really saved a lot of lives. And yeah, I look at it. I view it as a, in a sense, a wartime president. I mean, that’s what we’re fighting. It’s a very tough situation. You have to do things. You have to close parts of an economy that six weeks ago were the best they’ve ever been. We had the best economy we’ve ever had. And then one day, you have to close it down in order to defeat this enemy. But, we’re doing it and we’re doing it well. And I’ll tell you, the American people have been incredible, for the most part, they’ve been really incredible. Yeah, please, [Kaitlin 00:20:57]."
2020-03-18,46:58,Kaitlin,I have a question for you and then I have one for Secretary Wilkie as well.
2020-03-18,47:00,Donald Trump,Sure.
2020-03-18,47:00,Kaitlin,"But I’ll start with you. You just said there are a tremendous number of ventilators that we have, but for weeks hospitals have been warning about a critical shortage that they say we are not prepared for. So why did it take so long to invoke the Defense Production Act?"
2020-03-18,47:13,Donald Trump,"Well, you know, hospitals are supposed to have ventilators too. And when we have thousands of ventilators, it sounds like a lot, but this is a very unforeseen thing. Nobody ever thought of these numbers. Nobody ever saw numbers like this, even with regard to testing. Normally, we wouldn’t be doing testing and they decided to do it, very, very hard to ramp up. Now, we’re getting highly sophisticated tests and it’s going very well. But, nobody has ever heard of testing in the kind of quantities that you’re talking about."
2020-03-18,47:40,Kaitlin,"But we knew for weeks we needed more ventilators, so why did it take so long?"
2020-03-18,47:42,Donald Trump,"Well, we knew. It depends. It depends on how it goes. Worst case, absolutely, a best case, not at all, so we’re going to have to see where it goes. But we are ordering thousands and thousands of ventilators and they’re complex. You know, these are complex machines. But, we’re ordering them. Does anybody have a, Mike maybe you do, how many do we have?"
2020-03-18,48:04,Kaitlin,"Yeah, you said you’d get back to us with those numbers."
2020-03-18,48:07,Donald Trump,"Please. Yeah, please. Do you know the number?"
2020-03-18,48:08,Kaitlin,The exact number?
2020-03-18,48:09,Mike Pence,"We have a specific number of ventilators in the stockpile. It’s in excess of 10,000 and you just heard the announcement from the Department of Defense. They’ll be adding several more thousand to that. But the president, even this morning and yesterday afternoon, speaking with the largest companies in the supply chain in this country, we’re hearing a tremendous spirit among industry leaders who are ready to step in and add to that volume. The stockpiles don’t count all of the ventilators that exist today in the marketplace and in healthcare facilities around the country."
2020-03-18,48:43,Mike Pence,"But, the president has given us a directive to make sure that our stockpile, but just as importantly working with industry leaders that we’re securing the increase in ventilators, the increase in masks, gloves, eye protective care, garments that are all necessary to lean forward and [crosstalk 00:49:02] we’re confident we’ll be able to accomplish that with the incredible cooperation of the supply chain that exists in America today."
2020-03-18,49:14,Kaitlin,"But, we don’t have an exact number for nationwide. How many ventilators do we have?"
2020-03-18,49:14,Donald Trump,We can give you that exact number. We’ll give it to you.
2020-03-18,49:14,Kaitlin,Okay. [inaudible 00:49:13].
2020-03-18,49:14,Donald Trump,But we’re ordering a lot more.
2020-03-18,49:15,Kaitlin,"Okay, sir. That’s [crosstalk 00:49:15]."
2020-03-18,49:15,Donald Trump,"Yeah, go ahead in the back, yes."
2020-03-18,49:20,Kaitlin,I have a question for the VA secretary.
2020-03-18,49:20,Reporter #2,"Mr. President, two question."
2020-03-18,49:20,Kaitlin,I have one question for [crosstalk 00:49:19].
2020-03-18,49:20,Donald Trump,"Yeah, one second. One second, Kaitlin. We’ll do it in a second."
2020-03-18,49:22,Kaitlin,Okay.
2020-03-18,49:23,Donald Trump,You’ll be able to do it.
2020-03-18,49:23,Kaitlin,"Okay, it’s important."
2020-03-18,49:23,Reporter #2,"Two questions, Mr. President. Thank you."
2020-03-18,49:25,Donald Trump,Yes.
2020-03-18,49:25,Reporter #2,"The first one on the Canadian border, what was the tipping point? Friday, we talked about it. Then Monday you said, no one knew. We’re not considering closing the border."
2020-03-18,49:32,Donald Trump,"No, I said not yet. I spoke with the prime minister, Trudeau, a very good relationship obviously between us and our two countries and no tipping point. It’s just that we want to isolate from the standpoint we don’t want people coming into contact because that’s the way we’re going to win this war. That is so important and we both thought it was time."
2020-03-18,49:53,Donald Trump,"Now it’s not affecting trade. It’s non-essential. It’s non-essential crossings. It won’t affect trade at all. And it was just something we thought would be good for both countries. Yes, please. [crosstalk 00:24:04]."
2020-03-18,50:06,Reporter #2,"The second question, Mr. President. How can you be sure that trade-"
2020-03-18,50:08,Donald Trump,"Go ahead, please."
2020-03-18,50:09,Reporter #2,"… is not going to be a factor of the virus? How can you be sure that trade and everything that’s being shipped from one side, [crosstalk 00:50:14]?"
2020-03-18,50:15,Donald Trump,"Well, they’re doing it in a very careful manner. You can only be vigilant and very professional. It’s not pertaining at this moment to trade between the two countries."
2020-03-18,50:26,Reporter #2,"Thank you, sir."
2020-03-18,50:27,Donald Trump,"Yeah, please."
2020-03-18,50:27,Reporter #3,"We are hearing that the trillion dollar economic stimulus package could look something like $50 billion for the airlines, $150 billion dollars in loan guarantees for critical sectors in the economy, a $250 billion dollar payment on April 6th directly to individuals, another $250 billion dollar payment on May 18th, again, directly to individuals and as well $300 billion dollars for small business loan guarantees. Is that, in the general sense, of what you’re looking at?"
2020-03-18,50:53,Donald Trump,"It could be. It could be. And we’re also playing with a lot of numbers, a lot of very big numbers and a lot of very small numbers, frankly. We want to take care, we have to help everybody. It was nobody’s fault this happened. I mean, some people could say it was somebody’s fault actually, but it was nobody’s fault. And certainly none of these companies that all of a sudden had no passengers in planes and had no passengers on cruise ships and all of the things that have happened. But I will say that, they can’t be blamed for this. And we want to keep those companies vibrant because it’s, there is going to be a comeback very, very quickly as soon as this is solved. And it will be solved. We will win. And there will be a comeback and it’ll take place very quickly."
2020-03-18,51:36,Reporter #3,"[inaudible 00:51:36] $50 billion dollars. There is, give or take, 330 million Americans or, so if you just do the math on that, that’s about $750 a person, a family of four, that would be about $3,000 on average, again, rough, rough map, which is that where this is headed? It’s actually thousands of dollars."
2020-03-18,51:52,Donald Trump,"Well, I don’t want to say that because it’s a moving… Every number that you mentioned, yes, we’ve talked about those numbers. We’re also moving those numbers in both directions, so we’ll let you know. It’s moving along fast."
2020-03-18,52:03,Donald Trump,"What directions, so we’ll let you know. It’s moving along fast. Again, there’s a great bipartisan effort going on that I haven’t really seen before to this extent."
2020-03-18,52:14,Speaker 5,"On the [inaudible 00:52:14] swab that you mentioned at the beginning of this, has the FDA approved that test?"
2020-03-18,52:18,Donald Trump,"No. They’re looking at it. It’s down the line, and they’re looking at it very seriously. And I think it would be a great thing, because the others, to use a nice word, it’s very inconvenient. It’s very tough."
2020-03-18,52:28,Speaker 5,"I’ve got a question for you, sir. You tweeted this morning about your approval rating amongst Republicans. You have said that you give yourself a 10 in terms of handling this crisis. How do you reassure Americans at home who don’t trust you to handle a crisis of this magnitude?"
2020-03-18,52:42,Donald Trump,"Well, I think we’re doing a really good job. We started off with a termination of the border, the people coming in from China where this all started. That meant I took it very seriously. And when I use the word calm, calm doesn’t mean that I’m not taking it seriously, and we should be calm. We should be extremely calm. But yeah, 95% within the Republican party and over 50%, and, also, we have very great approval numbers. People like the job that we’re doing. And when you compare this to other epidemics, or if you want to use a different term, you can, but within this country, and you look at what’s happened over the years, this is being handled very, very professionally."
2020-03-18,53:24,Donald Trump,"We have the greatest professionals in the world. We’re doing a good job. Nobody’s ever been swamped like this, and nothing’s been so contagious. The level of contagion has been incredible, actually. Nobody’s seen anything quite like this."
2020-03-18,53:37,Donald Trump,"Yeah, Peter, go ahead."
2020-03-18,53:38,Peter,"If I can ask you about the tests, sir, for a second. If federal officials have shipped millions of tests as you and your colleagues have said, why is the federal government says only 59,000 tests been processed to this point. We just heard from the Atlanta public health director saying that they have fewer than 50 test kits for more than 900,000 citizens. Where are the tests?"
2020-03-18,54:01,Donald Trump,I’ll let Mike answer that.
2020-03-18,54:04,Deborah Birx,"So that’s a very critical question, and thank you for asking it. So the test kits that we put out last week through the rapid movement of that meeting that president Trump called less than two weeks ago, that has resulted in bringing our private sector to the table, because the tests and the platform that was out there could only run between four and 12 tests per platform per day. We’ve now moved into platforms that can run basically tens of thousands of tests per day. So yeah, the reason I’m grateful for your question, because it allows me to point out that a course then there was backlog. There were individuals who had been tested who hadn’t had their specimen run because of the slow throughput. It’s now in a high speed platform. So we will see the number of people diagnosed dramatically increase the next four to five days."
2020-03-18,55:01,Deborah Birx,"I know some of you will use that to raise an alarm that we are worse than Italy because of our slope of our curve. To every American out there, it will be five to six days worth of tests being run in 24 to 48 hours. So our curves will not be stable until sometime next week. The reason I talked about Thermofisher yesterday is because their platform is in 2, 000 laboratories. They’re the ones that are putting out the million tests this week that will solve the issue that Atlanta and others have brought up. I wanted to be clear, we prioritize the areas. We do County by County analysis based on those analyses, on what counties had more than 50 cases, we prioritize the test kits we put out, the 400,000. And that’s why we’re seeing a 7% plus positivity rate. We’ll be able to expand that platform and reprioritize based on the accessibility of the other kits."
2020-03-18,56:06,Peter,"Mr. President, perhaps I can follow up. How are non-symptomatic professional athletes getting tests while others are waiting in line and can’t get them? Do the well connected go to the front of the line?"
2020-03-18,56:16,Donald Trump,"You’d have to ask them that question. No, I wouldn’t say so, but perhaps that’s been the story of life. That does happen on occasion, and I’ve noticed where some people have been tested fairly quickly. Look, we inherited a very-"
2020-03-18,56:31,Peter,Would you encourage them to defer a test to other?
