date,timestamp,speaker,text
2020-03-02,16:50,Mike Pence,"Great. Thank you, Dr. Fauci. And finally, Dr. Bob Redfield, CDC. Bob."
2020-03-02,16:56,Bob Redfield,"Thank you, Mr. Vice President. What I would like to do is just recognize that CDC continues to work and provide support to really the backbone of our public health system in this nation, which is the state, local, tribal, and territory health departments. And these teams continue to work to identify new cases, isolate and contact trace these, together, to work together to try to limit the transmission of the coronavirus. And working with our public health partners, we continue to be able to identify new community cases, as the secretary said, we always anticipated, and use our public health assets to aggressively, again, confirm those cases, isolate, do contact tracing to use our public health tools to limit the spread of this virus."
2020-03-02,17:56,Bob Redfield,"I want to echo what was said by the vice president and the secretary, that despite seeing these new community cases, that shows you we have a public health community across this country in action. The risk to the American people is low. I also want to add my, looking forward, and I know my entire agency is looking forward to the president and the vice president’s and the secretary’s visit, to come to Atlanta on Friday and get to meet a lot of the wonderful people that form the backbone of this great agency. Thank you."
2020-03-02,18:29,Mike Pence,"Thank you, Bob. We’ll take a few questions. Steve Holland, Reuters. Where are you, Steve?"
2020-03-02,18:35,Steve Holland,"Based on what you’ve seen so far, how quickly do you expect this virus to spread throughout the United States?"
2020-03-02,18:44,Mike Pence,"Let me, let me refer that to the experts. Go ahead, Bob."
2020-03-02,18:48,Steve Holland,Are there any details about this cluster in Washington State that [inaudible 00:18:51].
2020-03-02,18:52,Bob Redfield,"I think the important thing is, the secretary has said, from the beginning, we’ve anticipated to see community cases pop up, and now we have a number of new community cases, which the health departments are aggressively evaluating, to see if they can understand the linkage, who are the contacts, how is this virus spreading. And I think the American public should rest assured, we have one of the finest public health programs in the world, when you look at the state and local, territorial. So we’re going to continue to see these cases as a consequence of them doing their job. And we’re going to use the public health strategies that we can to limit that transmission."
2020-03-02,19:31,Bob Redfield,"And I think we should focus on that right now. We’re still working very hard and trying to contain these community outbreaks, but as the secretary has said, we are blending that now with various strategic mitigation strategies."
2020-03-02,19:44,Mike Pence,Dr. Fauci.
2020-03-02,19:46,Tony Fauci,"Just to underscore something I said the other day, there are two aspects of this. It’s about cases coming in, and then controlling the situation of the spread of what’s already in here. And there are two things that are going on. It’s the kind of restrictions of travel to areas where there are hotspots in the rest of the world. Just like the original inhibition of travel here with China, I think is going to mitigate against the question of the wider spread."
2020-03-02,20:11,Tony Fauci,"And the contact tracing and the isolation that’s very aggressively going on. I mean, we hope, you can never predict 100% of anything. But I think what’s going on right now with the CDC, and particularly, the state and local health authorities is going to really, I think, get us through this."
2020-03-02,20:28,Mike Pence,"Steve, it’s something I learned along the way is that when we have cases that emerge, state and local health officials are in the lead, but CDC is on the ground immediately, helping to identify how that might have originated with that individual, to find out any other people that they’ve been exposed to. But we know there will be more cases. President initially took unprecedented action to do all that we could to prevent the coronavirus from coming into the country, and now we’re focused on mitigation of the spread, as well as treatment of the people that are affected."
2020-03-02,21:04,Mike Pence,"Kristin Fisher. Kristin Fisher here? Oh, she walked out? Let me go, let me go with Hallie Jackson."
2020-03-02,21:12,Hallie Jackson,"Thank you. Two questions for you, sir, and if anybody else wants to jump in. Number one, President Trump hinted today at the potential for new travel restrictions on top of what we’re already seeing, related to Italy, South Korea, China, Iran. Can you elaborate on specifically what countries you’re looking at? Is Germany, for example, which has seen some cases of community spread, is that on the table? And then I have a follow-up, as well."
2020-03-02,21:33,Mike Pence,"The president is very clear. We’re going to follow the facts and listen to the experts every step of the way. The action the president authorized this weekend, raising the travel advisory. The American people should know that we are saying that you should not travel to certain sections of Italy or South Korea. Those advisories may expand, but we’ll allow the caseload in those countries to define that. In addition to that, by establishing the screening protocol, which will be in full force and effect within the next 12 hours, in both countries, will ensure that anyone traveling on a direct flight to the United States of America receives multiple screenings at all airports in Italy and South Korea."
2020-03-02,22:23,Mike Pence,"But, to your point, the nature of the European Union is one doesn’t require a passport to move around, so our task force spoke today about new cases, and there were some in several European countries. We’re following that very closely, and again, we’ll listen to the experts. We’ll watch the cases, and I know the president will make the decisions with regard to both travel advisories or restrictions on the basis of those facts."
2020-03-02,22:54,Hallie Jackson,"And my second question, sir, is just on the word pandemic. Do you, do your experts behind you here, do you consider this now a pandemic in all but designation only?"
2020-03-02,23:03,Mike Pence,"I would just refer to the experts that, our view is that would be for the World Health Organization to define, and our team, our task force team, was in touch with the World Health Organization today."
2020-03-02,23:15,Secretary Azar,Do you want me to mention that?
2020-03-02,23:17,Mike Pence,"Let me let the secretary address that. But this isn’t so much about semantics. I think our briefing today was we’re in more than 60 countries at this point. And so, we’re going to continue to focus on ensuring that we do all we can to prevent people coming into the country with the disease, to mitigate any spread of the disease once we identify cases, and of course, to provide treatment. Did you want to speak to that?"
2020-03-02,23:43,Secretary Azar,"You bet, Mr. Vice President. I spoke with Dr. Tedros today, and Dr. Mike Ryan, the incident manager for the World Health Organization, about this precise question, because wanted to get a sense of their thinking, how they’re assessing the designation of pandemic status. And I’ll let them fully speak for themselves, but at the moment, while we’re seeing community spreading in multiple-"
2020-03-02,24:03,Speaker 1,"And while we’re seeing community spreading in multiple regions of the world, there are many definitions that people use around pandemic. And one issue that the WHO is focused on is just sheer magnitude. And while we’ve had very large numbers of cases and spreading within China, the actual absolute number of cases outside of China, while reflecting community spreading, are not of the magnitude comparable to any other pandemics that had been declared before. For instance, even the H1N1 where you have billions of individuals infected across the world. So that’s how they are thinking about this. And we’re just going to keep working with them. We don’t have a view as to whether they should designate it a pandemic or not a pandemic. I made that very clear. I just wanted to get a sense how they’re thinking about it and assessing it, and that’s, I think, reflective of their current thinking there. But I’ll let them, I asked them if they could put out some points about how they’re assessing this stuff."
2020-03-02,25:00,Speaker 2,Can you take a follow up to that?
2020-03-02,25:00,Mike Pence,"Good answer. Good answer. Hang on. How about Ben with ABC, where are you Ben? Go ahead."
2020-03-02,25:03,Ben,"On screening passengers from Italy and South Korea. What exactly would that screening look like? Is that people taking temperatures? Is that every single passenger? Who will be conducting it, and will it be expanded to other countries? And then how many number … how many tests have been conducted? Last week I believe Secretary Azar said there were 3,600. What’s an update on that?"
2020-03-02,25:27,Mike Pence,"Well, let me just … Our State Department and an interagency group has worked out that arrangement with both Italy and South Korea. South Korea actually about three hours ago fully implemented the screening on all direct flights, all airports. And as I mentioned, within the next 12 hours or so Italy will have implemented the same thing. It will be multiple temperature checks in the airports for people before they are boarding. And we’re working very closely to assist them in implementing that."
2020-03-02,26:10,Mike Pence,"But let me speak about … yeah, Doctor Hahn can speak to you about the status of tests because one of the things I heard from governors last week was the whole issue of of test kits, the availability of testing, and I really want to commend Doctor Hahn and the FDA for some very swift work, making many more tests available, more kits that include multiple tests, and also authorizing local testing, which will now make it more possible, as our experts told us, to identify additional cases. As we find more cases, it will mean our health officials are doing their job in large part, and the availability of those tests will contribute to that."
2020-03-02,26:57,Dr. Hahn,"As you heard from the Secretary and the Vice President this weekend, we had the capacity in state public health labs to perform between 75,000 and 100,000 tests. On Saturday we issued a new policy allowing us to have some flexibility, regulatory flexibility, around the development of those tests, so academic centers, private companies can develop these tests, tell us that they validated those tests, and then begin to use them. They alert us of that, and then later on within 15 days we can look at the validation data. They’re having the responsibility to show the validation of those tests. With this new policy we’ve heard from multiple companies and multiple academic centers, and we expect to have a substantial increase in the number of tests this week, next week, and throughout the month. There’ll be a sig- the estimates that we’re getting from industry right now, by the end of this week, close to a million tests will be able to be performed."
2020-03-02,27:47,Ben,"Okay. Real quick follow up with the list and we’re talking about risk and you guys came out and said that, well, risk is low, but with so few tests being done and the incubation rate being as much as two weeks, how can we accurately say that the risk is low at this point? We haven’t put out a million tests. [inaudible 00:28:07]."
2020-03-02,28:11,Dr. Fauci,"If you talk about the entire country, the whole 360 million people in this country, the risk is a low risk. I think the point you’re making is that since we haven’t done yet, but will happen really soon, the testing into the community, how do we know the risk is low? I would imagine it’s still going to be low regardless of that. What happens in real time, which is the reason why we do this so frequently, is that things can change. But right now, today, on this day, Monday, if you look at the country as a whole, the risk is low."
2020-03-02,28:47,Speaker 3,"All right, guys, last question."
2020-03-02,28:47,Mike Pence,"We’ve got one more. Ashley. Go right ahead, Ashley."
2020-03-02,28:49,Ashley,"Families across the country are worried about spring break, they’re worried about spring break and wondering if they should book travel or cancel their travel. It’s sort of two parts. One is what is the expert opinion from the task force on sort of spring break travel and even domestic travel? And secondly, would you yourself feel comfortable bringing your family right now, including your three grandchildren and their partners, on a week-long trip to Disney World?"
2020-03-02,29:13,Mike Pence,"Well, I can say there’s been no recommendation about any limitations on travel within the United States of America. But let me let the experts speak to recommendations with regard to travel. You want to get that?"
2020-03-02,29:28,Ashley,Would you feel comfortable bringing-
2020-03-02,29:30,Mike Pence,"I travel across this country all the time. My kids live all over the country. Look, this is a time to use common sense. It’s a good time to wash your hands and, but this time of year, that’s always a good decision. But as we said, the risk remains low. And while we’ve had a tragic losses, four today, the reality is, as I said, 29 of the 43 domestic cases are in California and in Washington State and are centered in very specific areas that we’re working to identify the source on. But I don’t, I think people should just continue to use common sense this time of year. But with regard to international travel, let me yield to the expert."
2020-03-02,30:21,Dr. Redfield,"Well, I just want to echo what the Vice President said, that we want people to go about and live their normal lives in this nation right now. The Secretary’s right, even before the coronavirus, if you had asked CDC what you should do about preparedness, we would give that every individual should think ahead and prepare. Whether it’s a hurricane. Those recommendations haven’t changed. And I really want people to reflect that. In going to, you’re allowed, there’s no travel restrictions in the United States."
2020-03-02,30:53,Dr. Redfield,"The CDC and the State Department and the task force have worked hard to recognize those areas where there’s significant community transmission, where we give you advice that we would recommend you not travel there. And you know that China is that. We now have South Korea as a level three. We have Italy, Japan and Iran as level three travel advisories, which we would ask you to reconsider those travel plans. But in the United States there’s no travel restrictions. I want to echo again what everyone said. The risk to the American public at this point is low. We are going to increase substantially surveillance similar to what we do for flu. We have multiple different surveillance systems with Doctor Hahn and the FDA getting more and more tests out. Those surveillance systems are going to be activated in the near future. And we’ll have eyes on whether there is any significant new evidence of community pockets around this nation."
2020-03-02,31:53,Mike Pence,"Ashley, with regard to international travel. We just, we’ll continue to monitor the cases. We’ll follow the facts, the experts in the science, and determine whether additional travel advisories or restrictions are warranted. That being said, folks, we’re going to slip out. We will be back. Let me tell you, we will be back here. If I may. We’ll be back here every day. Get used to seeing us. We’re going to bring the experts in. We’re going to make sure and give you the best and most high quality real time information from the best people in the world. So thank you all for being here."
2020-03-02,32:32,Speaker 4,Thank you. You’re welcome back any time.
2020-03-02,32:34,Speaker 4,(silence)
