date,timestamp,speaker,text
2020-03-06,06:37,Mike Pence,"We’ve been able to respond to the request of states that have been impacted by the coronavirus, but as I said yesterday, to meet future demand, this week the president brought together the leading commercial labs in America and asked them to in effect partner with the United States in developing tests for the American people. And I’m proud to say that just in the last 24 hours, LabCorp and Quest, two of America’s leading commercial laboratories, have announced the test will be available by Monday of this week. The reason that’s important and the reason that meets future demand is because the enormous capacity of these commercial laboratories and others in the country are precisely how we will make coronavirus tests available for your local doctor, available to your pharmacy and broadly available to the American public."
2020-03-06,07:35,Mike Pence,"Tomorrow, Dr. Steve Hahn and the FDA will come to this room and brief, in specific, our efforts with regard to testing to assure the American public that every effort is being made to provide testing resources, not just for state laboratories, not just for universities, not just for hospitals in affected areas, but with the announcement of these major commercial labs, we trust in a matter of weeks, the coronavirus tests will be broadly available to the public and available to any American that is symptomatic and has a concern about the possibility of having contracted the coronavirus."
2020-03-06,08:16,Mike Pence,"We’ve made great progress but there is much work to be done. Over the course of this weekend, I’ll be traveling to Florida to meet with cruise line executives. We’ll be discussing with them in particular what additional measures our cruise lines could take to ensure the health and safety of the American public and I look forward to those conversations tomorrow. I want to introduce Dr. Fauci for comment and then I’ll also introduce the the Admiral and Bob [Celtic 00:08:46] about our plans with regard to the cruise ship."
2020-03-06,08:51,Mike Pence,"But let me make a, maybe make one last comment if I may before we hear from other members of the task force. I’ve said it twice, let me say it again. The general risk to the American public remains low, but if you are an individual with a serious underlying health condition or and are elderly, it’s important to take precautions and use common sense, particularly as it relates to travel. We want to recognize, from the experience now of two cruise ships, that cruise ships represent a unique challenge for health officials, and so we would ask elderly Americans to use common sense and caution in planning any cruise ship vacation in the future. But they can be assured we’re going to be working closely with some great American companies in the cruise line industry to enhance and strengthen the screening procedures that take place as passengers board and as they disembark."
2020-03-06,09:59,Mike Pence,"With that, let me yield it for a few moments to Dr. Fauci and then we’ll hear from other members of the task force about the Grand Princess as well as testing. Dr. Fauci."
2020-03-06,10:16,Dr. Fauci,"Thank you very much Mr. Vice President. I just want to take the opportunity very briefly. Last time I was here at the podium, we were talking about what the vice president said about the risk of getting infected and how we need to distinguish that from if you are infected like the unfortunate situation that we’ve seen in Seattle and what we’re seeing on cruise ships. Is that in that group of people who get infected, the ones who are clearly the most vulnerable to getting the complications of serious disease and even death are people with underlying conditions, particularly among the elderly with underlying conditions and those are heart disease, lung disease, kidney disease, diabetes, et cetera. So what I’d like to do today is publicly answer a question that I get asked all the time now, is that if you are a person with an underlying condition, the conditions that I just mentioned, particularly if you’re an elderly person with that, as the vice president said, beyond even cruise ships, to just use the common sense of trying to protect yourself because you’re the most vulnerable. That is often referred to as social distancing. And what we mean by that is if you’re a person who is in that category, think twice, even before you get on a plane for a long trip, or you want to travel, or you want to go to a place that’s crowded, where there maybe people who are in fact have an infection of any sort, that doesn’t necessarily have to be even coronavirus. It could be influenza or anything like that."
2020-03-06,11:52,Dr. Fauci,So I want to publicly answer the question that I keep getting asked in a private situation. If you’re in that category or if you’re the family of individuals in that-
2020-03-06,12:03,Dr. Fauci,"… in that category, or if you’re the family of individuals in that category, take care to try and take care of the most vulnerable among them. And there are simple things that you can do, practical, common sense about not putting yourself in a situation, whatever that might be, that might increase the risk given your situation. Thank you."
2020-03-06,12:22,Mike Pence,"Thank you Dr. Fauci. Well said. With that, I’d like to introduce Vice Admiral Abel, who, again, the Coast Guard did heroic work transporting tests to the Grand Princess and is going to play a key role as we implement the process of resolving the impasse on the ship."
2020-03-06,12:46,Vice Admiral Abel,"Thank you, Mr. Vice President."
2020-03-06,12:46,Mike Pence,Admiral.
2020-03-06,12:48,Vice Admiral Abel,"First of all, we’d like to send our appreciation out to the members of the 129th Air Rescue Recovery Wing, California Air National Guard, that played a key role last night in getting the test kits out to the ship, retrieving those test kits. It’s great to have ship mates like that, that stand by our side when the nation needs it. Coast Guard looks forward to operationalizing the best risk mitigation plan that’s developed on medical science from the state, local and federal level. And we use our Captain of the Port Authorities to direct a ship to execute that plan. Thank you."
2020-03-06,13:21,Mike Pence,Thank you. And Bob Kadlick Is the assistant secretary who’s been coordinating the preparedness and the response to the Grand Princess.
2020-03-06,13:30,Bob Kadlick,"Thank you very much Mr. Vice President and good evening everyone. I wanted to say, first of all, thanks to Governor Newsom and his staff at the state health office and emergency management in California, they’ve been extraordinary great partners, not only during this event as we’re developing a concept of operations and planning to, if you will, disembark passengers from that ship safely and effectively, ensuring that their safety as well as the community that they will be coming into will be protected. But I want to say that they’ve been great partners throughout this. They’ve been critical in our repatriation efforts from Wuhan as well as from the Diamond Princess ship in Japan."
2020-03-06,14:12,Bob Kadlick,"And again, the details are becoming more apparent, and we’ll brief you as those become more firm, but I want to say this is a whole government of effort. We’re working with Department of Defense with the Coast Guard, Department of Homeland Security, our colleagues at CDC, as well as the state and local authorities in California, to ensure that we can bring those people home safely and as quickly as possible. Thank you."
2020-03-06,14:36,Mike Pence,"Great. Dr Birch, did you want to speak to our plan with regard to that?"
2020-03-06,14:41,Dr. Birch,"Thank you. Thank you, Mr. Vice President. So this will be a comprehensive plan that, like our other Diamond Princess, was a comprehensive approach to ensure the health and welfare of all of our citizens. As Dr. Fauci discussed, we know many of the people on the cruise ship are in their 60s, 70s and 80s, and we want to make sure, as we know, that that’s a more vulnerable group, that we pay special attention to anybody who has any comorbidities or other conditions. And so we’re working very hard with the people on the ship and the medical team there. To make sure that their health and welfare is prioritized. Thank you."
2020-03-06,15:19,Mike Pence,"Good. And Dr. Stephen Hahn, with the FDA for the latest on the availability of testing."
2020-03-06,15:26,Dr. Stephen Hahn,"Thank you, Mr. Vice President. As a reminder about this test, this is a swab test, not a point of care test. We discussed that yesterday, but that’s the component of this test. It is a test that’s been developed by the CDC, based upon their first obtaining the genetic sequence of the virus. That test is very high quality. We have high confidence in that test. That test is now available in all public health labs as described by the vice president."
2020-03-06,15:58,Dr. Stephen Hahn,"In response to the demand that we’re seeing for the test, we are increasing the supply of this test as described by the vice president and we believe that that will be available significantly across the country and I can provide more details tomorrow, for specific numbers, if you will. As of yesterday, the CDC test was shipped out 900,000 tests. We have another 200,000 which we expect to be shipped out tomorrow and have gone through the quality assurance process. Another 1 million tests will be quality assessed this weekend and we expect those to go out early next week. We expect further surge in test capacity beyond that, by the end of next week. And again, I’m really happy to provide details."
2020-03-06,16:45,Speaker 2,How many have been tested so far? Can you say that?
2020-03-06,16:47,Dr. Stephen Hahn,I think that’s a question that should probably be addressed to the CDC for the most accurate number. Thank you.
2020-03-06,16:52,Mike Pence,And state labs. Questions. Please.
2020-03-06,16:58,Speaker 3,"Where do you expect these people to be quarantined and of 19 crew members, two passengers, why so many crew were infected?"
2020-03-06,17:06,Mike Pence,"Well, we’re going to get to the bottom of it, but it’s very likely that the crew on the Grand Princess was exposed on two different outings and we know the coronavirus manifested among the previous passengers. So we’ll find that out but we will be testing everyone on the ship. We will be quarantining as necessary. But with regard to the 1100 member crew, we anticipate that they will be quarantined on the ship, will not need to disembark. But let me refer to Secretary Kadlick to respond. We’re working, literally, hour by hour with the Department of Defense and with the State of California to identify the military bases where we’ll do the testing of the remaining passengers."
2020-03-06,18:06,Bob Kadlick,"Yes sir. Thank you. And it is truly evolving right now. Obviously, there’ve been bases that have been identified before, Travis, Lackland, and we’re working with the Department of Defense to identify the appropriate settings. Again, realizing that we’re trying to ensure both the safety of the passengers and the safety of the communities that around them. So happy to answer any more questions. Thank you."
2020-03-06,18:27,Speaker 4,"Mr. Vice President, APAC in the last little while, send out a notification to people who attended the conference to say, two people from New York who attended the conference have tested positive for coronavirus. Are you concerned that the virus is now here in Washington DC and there’s a lot of members of Congress attend APAC? Are you concerned that some members of Congress may have contracted the virus?"
2020-03-06,18:49,Mike Pence,"Well, let me say that’s the first I’ve heard of it, in the midst of a busy day. We will be engaged and I am confident in the same contact tracing that we are for any case, but maybe Dr. Fauci could speak to a concern about the nation’s capital that you raised."
2020-03-06,19:10,Dr. Fauci,"Yeah. Again, when you have lack of information, it’s tough to make anything definitive but obviously if you have someone who is here, the risk of there being a major outbreak, obviously, is which everybody thinks about, but what will happen is that those individuals that were infected will have contact tracing. And that’s the public health weapon, if you want to call it that, we have. Namely, to get those people isolated and to do the contact tracing. We don’t have enough information now because this is the first that I’ve actually heard about it, also, with a busy day. So as soon as we get further information, we’ll be happy to share that with you."
2020-03-06,19:48,Jim,"Vice President, the president, just a short while ago said that anybody that needs a test can have a test. They’re all set. Can we drill down on that. When exactly, will a person who feels like they may have coronavirus, can they go into their doctor’s office and get a test? In addition to that, Mr. Vice President, just a short while ago, the president described Governor Inslee of Washington State, who you just met with yesterday, as a snake. He also described the coronavirus test, compared it to the phone call that he had with the leader of Ukraine. Is the president addressing the situation with the seriousness it requires?"
2020-03-06,20:27,Mike Pence,"well, I promise you President Trump has no higher priority, than the health and safety of the American people. And he’s assembled an extraordinary group of Americans and agencies. I’m a little more than a week into leading the White House coronavirus effort, and I couldn’t be more proud and more impressed with the team that the president assembled. But I think your first question is a very important one, Jim, and I appreciate it."
2020-03-06,20:57,Mike Pence,"The president’s exactly right, that for the state laboratories, for the communities that have been impacted, that have concerns about the coronavirus, we have been able to respond to requests for tests. And literally you can hear that the test that’s been made available since the first of this month, literally amounts in the hundreds of thousands and millions of tests. But for the American public to have access to the coronavirus test, it’s the reason why President Trump brought in this week, all of the CEOs of the top commercial laboratories in the country."
2020-03-06,21:35,Mike Pence,"They’re the ones that we believed could spin up a new test very rapidly. They have enormous logistics and manufacturing capabilities and we said to them, “We want you to work together,” because while all state labs can now conduct their own test, and while, as I described and as Dr. Hahn described, we’ve distributed hundreds of thousands, in fact over a million tests around the country, to get it all across the American people, to your local doctor, to your pharmacy, to what, when my kids were little, we used to call the med check, It’s going to require these commercial labs. And the good news is, it didn’t get too widely reported, but both LabCorp and Quest, two of the largest commercial labs in the country, just announced that by Monday, they will have tests available for distribution and sale across the country."
2020-03-06,22:28,Jim,"If I could followup with this, vice president, if somebody is feeling ill this weekend and they go to the doctor on Monday, can the doctor request a coronavirus test, any American in the country or are we not at that point? I want to make sure that it’s crystal clear in terms of what the expectations are."
2020-03-06,22:44,Mike Pence,"Well, I think for any American that is symptomatic, speaking to your doctor, if you have reason to believe that you have been exposed to the coronavirus, I have every confidence that your physician would contact state health officials and have access to the state lab. We’ve made those tests available to the state labs. I’ve spoke to Governor Roy Cooper of North Carolina today. I spoke to Governor Brian Kemp of Georgia last night, and we’ve been working hard to make sure that where we have suspected cases, that we’ve been making tests available. But you make a very fair point about the wider availability to doctors and physicians and clinics, will happen, we believe, because of the collaboration that President Trump forged with our commercial labs. And the great news is, as they announced yesterday, by Monday, two of the largest commercial labs in America, announced they will have tests and begin to take them to market."
2020-03-06,23:44,Speaker 5,"Thank you, Mr. Vice President. Two questions if I could. One on workers and one on families. The first one on workers, there are a lot of Americans who are worried about losing wages if they’re forced to stay home because they’re not on a regular salary. Is the White House preparing any economic mitigation effort for workers who suffer wage losses here? And the second one is on families…"
2020-03-06,24:03,Mike Pence,"… for workers who suffer wage losses here. And the second one is on families, which is you’re telling people to stay home if they feel sick."
2020-03-06,24:06,Speaker 6,Right.
2020-03-06,24:07,Mike Pence,What’s your advice to parents of children who might have a lot of vulnerable people in their households? Should they be quarantining themselves with their children in the house or do they need to be quarantining themselves somewhere else away from their own families and children?
2020-03-06,24:22,Speaker 6,"Well, with regard to your first question, I will tell you that I’ve been very inspired at the response of businesses around this country and their sensitivity and decision making about Americans who are potentially impacted by the coronavirus. But I will tell you in the days ahead, when I was on Capitol Hill this week meeting with Republicans and Democrats in the House and the Senate we talked about should this become much more widespread in the country, there were recommendations from Congress, which I know we would carefully consider. But let me… Your second question I think might be the most important one asked. And that is for families, what are the best practices at home, and I’d like to ask Dr. Burks to address that."
2020-03-06,25:16,Dr. Burks,"That’s an excellent question. I come from a multi generational household. I have nine-month-old, two-year-old grandchildren. My parents live in the same household. They’re 91 and 96 and my daughter and husband are there. And I think this is a very critical question and it’s why over the last week we’ve really been focused on who is the most vulnerable, who needs to be protected and ensuring that every family understands that. And I think your question is critical because it comes back to what Dr. Fauci said. If they follow good hand washing techniques, if they ensure that everything is washed that is used with the grandparents, if they ensure that the children if ill are kept away from the grandparents and somewhat separated in the household with strong cleaning and other hand washing and hand touching pieces, this is what social distancing can occur in the household. And that’s really the focus that we have, that every household has the capacity in order to ensure that this health and welfare of their elderly and others with medical conditions. And I want to make sure we’ve also emphasized that because anyone that has an immunodeficiency independent of age is someone else that we have to be very careful with in ensuring that we’re protecting them."
2020-03-06,26:36,Mike Pence,"Should they be sending those family members who are not infected to stay somewhere else? So if you’ve got a couple of kids, one who’s infected and the other ones are not, should you send the ones who are still healthy somewhere else or do you need to quarantine everybody in the family in the same house at the same time? Because that sounds a little scary."
2020-03-06,26:52,Dr. Burks,I’m looking at Dr. Fauci and I think that’s a great question and we’re going to talk about that and I don’t want to give you-
2020-03-06,27:00,Dr. Fauci,"I don’t think there really is a decisive answer about that. It depends upon the feasibility of do you have some place to put the child? I think that if you’re in a situation where you really cannot do it, then you just sort of say, “Well, I’m going to keep them both together.” Realizing that with children, and this gets back to what I just said a little while ago, the risk of there being a problem of infection with the children is really very low. If you look at all of the reports from every place, from China, from Italy, from Korea, it’s the same."
2020-03-06,27:34,Mike Pence,Next question. Go ahead.
2020-03-06,27:39,Speaker 7,"Mr. Vice President, to go on an earlier question, if today any American who wants a test cannot currently get a test, when is that target date? When do we expect any American who wants a test to same day be able to get it?"
2020-03-06,27:56,Mike Pence,"Let me ask Dr Hahn to respond to that. When we met with the major commercial labs, in addition to… I want to emphasize that again because of the changes that the FDA made, now all state labs can perform a coronavirus test. And I spoke to one governor about that today and we clarified that with him. We’ve distributed these kits, hundreds of thousands, over a million tests more to come. But to get the test widely distributed across the country I couldn’t be more grateful that our commercial labs have already announced, two of the leading commercial labs in America, that they’ll create a product. But let me let you talk to Dr. Hahn because the FDA is in the process of working with those companies and see if Dr. Hahn has a sense. But I remember that they told us, given their enormous production capability that in a matter of weeks, not months, that we could be seeing a coronavirus broadly distributed around the country and then growing literally by the day. Dr. Hahn. Is that about right?"
2020-03-06,29:06,Dr. Hahn,"That’s correct. Thank you, Mr. Vice President."
2020-03-06,29:07,Speaker 7,"And also if I might add to that, do you have some idea of how many test kits we are going to need total?"
2020-03-06,29:14,Dr. Hahn,"So I’m going to use the term tests, not kits so that we can be clear about sort of the lexicon that we’re using. So as I mentioned, as of tomorrow we expect 1.1 million tests to have been shipped to laboratories and those would have gone to mostly nonpublic health laboratories. In answer to your question, because I’m thinking like a doctor here, if I were with a patient who came in I wanted to test, what I would recommend to that provider is to contact, as the vice president said, their local public health group because they’re going to be able to know about availability in that state. But as the vice president says with these large commercial labs having the ability to now scale up those tests, and this is a critical part of this, in addition to the millions of tests that we’ll be sending out this upcoming week as well as what we’ve already done, we expect that to surge substantially."
2020-03-06,30:07,Speaker 7,How many do we need? Are we talking we need a test available potentially for every American? What is our target?
2020-03-06,30:15,Dr. Hahn,So we’ll talk a little bit about this tomorrow. It’s a complicated answer to the question and I don’t want to mislead the American public. But one test doesn’t necessarily equal one patient. And so that equation I think is worth discussing in more detail.
2020-03-06,30:26,Audience,[crosstalk 00:30:30].
2020-03-06,30:33,Mike Pence,"Let me maybe follow on that with two things. Number one, the president’s directed a whole of government approach. We’re leaning into this effort and we’re going to work with our commercial partners. We’re going to work with the CDC and we’re going to meet that need for the American public and I’m confident of that, particularly as I see the way. Frankly see the way state governments, state health departments, public laboratories and our commercial laboratories have stepped up. Let me also say, as I said yesterday when we were in Washington State, one of the things the CDC has done is in the midst of these numbers that can get a little blurry at the time, we’ll make sure you have all of them in detail and Dr. Hahn will detail it tomorrow. We have prioritized areas of the country where we have community transmission and the recommendation of our experts is we’ve been focusing tests in California and in Washington State. I’ve had those conversations with both of those governors and we’ll continue to do that even as we work to build a wider availability."
2020-03-06,31:42,Speaker 8,Thank you Mr. Vice President.
2020-03-06,31:44,Mike Pence,Sure.
2020-03-06,31:44,Speaker 8,"You have encouraged caution and social distancing for elderly Americans and people who have preexisting conditions. I was looking at the government statistics, people who are over 65, that’s 50 million Americans, people who have preexisting conditions, that’s another 50 million to 100 million Americans. Are you essentially saying that a third of the country, maybe up to half of the country should have caution before traveling? And if that’s the case, should major events, major conferences, political rallies just be canceled at this point because they would include a large percentage of elderly Americans and people with preexisting conditions?"
2020-03-06,32:22,Mike Pence,"Well, let me try it again. A lot of facts and a lot of information, so let me be as clear as I can. What I want to say today is in consultation with these experts is that as we look at the data, initial data in this country and data coming in from around the world, that the elderly with serious underlying health conditions are the most vulnerable to the coronavirus. Let me say that again. That elderly individuals with underlying health conditions are the most vulnerable to serious results from the coronavirus. And so today we say with great respect that it is a good time for any American who is elderly by however they define it and has a serious underlying health condition to think carefully about travel. And I think Dr. Fauci was clear on that and I’d like him to have the last word."
2020-03-06,33:26,Dr. Fauci,"So the numbers and the statistics you said are correct, but there’s really a difference between an underlying condition and a serious underlining condition that would actually compromise you. So let me explain. By the numbers that you said, someone who has high blood pressure, is on a blood pressure medication and has got it down pretty well has an underlying condition. Chronic obstructive pulmonary disease that might require interment oxygen is a serious underlying condition. There’s a big difference between somebody with controlled hypertension and somebody with congestive heart failure and chronic pulmonary disease. So although your numbers are correct, it isn’t really one third of the American population."
2020-03-06,34:10,Audience,[crosstalk 00:34:10].
2020-03-06,34:10,Mike Pence,Thanks everybody.
2020-03-06,34:12,Audience,[crosstalk 00:10:16].
2020-03-06,34:12,Speaker 9,"Dr. Fauci, how many have been [inaudible 00:34:19] so far in this country? Dr. Fauci, how many have been [inaudible 00:34:20] so far in this country? Do you all have the number at CDC?"
2020-03-06,34:21,Dr. Fauci,CDC has the number.
2020-03-06,34:21,Speaker 9,You don’t know the number?
2020-03-06,34:21,Dr. Fauci,I don’t want to give you a number and then [inaudible 00:10:27].
2020-03-06,34:28,Speaker 10,Any number would be nice.
